;Timestamp;Pressure_data
[2025-12-09 12:22:10.629] ;4016;95891.75
[2025-12-09 12:22:10.646] ;4032;95891.32
[2025-12-09 12:22:10.662] ;4048;95891.77
[2025-12-09 12:22:10.682] ;4065;95891.8
[2025-12-09 12:22:10.696] ;4082;95892.39
[2025-12-09 12:22:10.713] ;4099;95891.97
[2025-12-09 12:22:10.729] ;4115;95892.19
[2025-12-09 12:22:10.746] ;4131;95891.94
[2025-12-09 12:22:10.763] ;4149;95892.28
[2025-12-09 12:22:10.780] ;4165;95892.6
[2025-12-09 12:22:10.796] ;4182;95892.64
[2025-12-09 12:22:10.813] ;4198;95892.94
[2025-12-09 12:22:10.829] ;4215;95892.92
[2025-12-09 12:22:10.846] ;4232;95893.08
[2025-12-09 12:22:10.863] ;4248;95893.21
[2025-12-09 12:22:10.879] ;4264;95893.24
[2025-12-09 12:22:10.896] ;4282;95893.85
[2025-12-09 12:22:10.913] ;4298;95893.5
[2025-12-09 12:22:10.931] ;4315;95893.99
[2025-12-09 12:22:10.945] ;4331;95893.63
[2025-12-09 12:22:10.962] ;4348;95893.21
[2025-12-09 12:22:10.979] ;4365;95893.28
[2025-12-09 12:22:10.998] ;4381;95894.42
[2025-12-09 12:22:11.011] ;4398;95893.55
[2025-12-09 12:22:11.028] ;4415;95894.44
[2025-12-09 12:22:11.044] ;4431;95894.36
[2025-12-09 12:22:11.063] ;4448;95894.05
[2025-12-09 12:22:11.079] ;4464;95894.64
[2025-12-09 12:22:11.096] ;4482;95894.97
[2025-12-09 12:22:11.112] ;4498;95894.72
[2025-12-09 12:22:11.128] ;4514;95894.69
[2025-12-09 12:22:11.145] ;4531;95895.14
[2025-12-09 12:22:11.163] ;4548;95894.22
[2025-12-09 12:22:11.179] ;4564;95894.44
[2025-12-09 12:22:11.195] ;4581;95895.78
[2025-12-09 12:22:11.212] ;4597;95895.17
[2025-12-09 12:22:11.228] ;4615;95895.21
[2025-12-09 12:22:11.246] ;4631;95895.69
[2025-12-09 12:22:11.263] ;4647;95895.6
[2025-12-09 12:22:11.279] ;4664;95895.44
[2025-12-09 12:22:11.295] ;4681;95895.99
[2025-12-09 12:22:11.312] ;4698;95895.99
[2025-12-09 12:22:11.329] ;4714;95895.82
[2025-12-09 12:22:11.346] ;4730;95896.8
[2025-12-09 12:22:11.362] ;4748;95896.13
[2025-12-09 12:22:11.378] ;4764;95896.49
[2025-12-09 12:22:11.395] ;4781;95896.55
[2025-12-09 12:22:11.412] ;4797;95896.96
[2025-12-09 12:22:11.430] ;4814;95897
[2025-12-09 12:22:11.447] ;4831;95896.16
[2025-12-09 12:22:11.464] ;4847;95896.55
[2025-12-09 12:22:11.480] ;4864;95897.1
[2025-12-09 12:22:11.497] ;4881;95897.11
[2025-12-09 12:22:11.513] ;4897;95897.21
[2025-12-09 12:22:11.528] ;4914;95897.64
[2025-12-09 12:22:11.545] ;4930;95897.72
[2025-12-09 12:22:11.562] ;4947;95897.52
[2025-12-09 12:22:11.578] ;4964;95897.91
[2025-12-09 12:22:11.595] ;4980;95897.75
[2025-12-09 12:22:11.612] ;4997;95897.14
[2025-12-09 12:22:11.628] ;5014;95897.71
[2025-12-09 12:22:11.645] ;5030;95898.07
[2025-12-09 12:22:11.662] ;5047;95898.24
[2025-12-09 12:22:11.679] ;5063;95897.72
[2025-12-09 12:22:11.695] ;5081;95898.35
[2025-12-09 12:22:11.712] ;5097;95898.75
[2025-12-09 12:22:11.729] ;5113;95898.61
[2025-12-09 12:22:11.745] ;5130;95898.83
[2025-12-09 12:22:11.762] ;5147;95898.75
[2025-12-09 12:22:11.778] ;5164;95899.35
[2025-12-09 12:22:11.795] ;5180;95898.88
[2025-12-09 12:22:11.811] ;5196;95899.28
[2025-12-09 12:22:11.829] ;5214;95899.61
[2025-12-09 12:22:11.845] ;5230;95899.77
[2025-12-09 12:22:11.862] ;5246;95899.19
[2025-12-09 12:22:11.878] ;5263;95899.57
[2025-12-09 12:22:11.895] ;5280;95899.33
[2025-12-09 12:22:11.911] ;5297;95899.61
[2025-12-09 12:22:11.920] ;5313;95899.86
[2025-12-09 12:22:11.945] ;5329;95899.78
[2025-12-09 12:22:11.961] ;5347;95900.46
[2025-12-09 12:22:11.978] ;5363;95899.96
[2025-12-09 12:22:11.995] ;5380;95900.19
[2025-12-09 12:22:12.011] ;5396;95900.21
[2025-12-09 12:22:12.030] ;5413;95900.11
[2025-12-09 12:22:12.044] ;5430;95900.53
[2025-12-09 12:22:12.061] ;5446;95900.6
[2025-12-09 12:22:12.078] ;5463;95900.71
[2025-12-09 12:22:12.095] ;5480;95900.67
[2025-12-09 12:22:12.112] ;5496;95900.49
[2025-12-09 12:22:12.128] ;5513;95901.11
[2025-12-09 12:22:12.144] ;5529;95901.1
[2025-12-09 12:22:12.161] ;5547;95901.42
[2025-12-09 12:22:12.177] ;5563;95901.3
[2025-12-09 12:22:12.186] ;5579;95901.3
[2025-12-09 12:22:12.203] ;5596;95901.05
[2025-12-09 12:22:12.219] ;5613;95901.61
[2025-12-09 12:22:12.244] ;5629;95901.88
[2025-12-09 12:22:12.261] ;5646;95901.69
[2025-12-09 12:22:12.281] ;5662;95902.02
[2025-12-09 12:22:12.294] ;5680;95901.58
[2025-12-09 12:22:12.311] ;5696;95902.05
[2025-12-09 12:22:12.328] ;5712;95901.57
[2025-12-09 12:22:12.344] ;5729;95902.41
[2025-12-09 12:22:12.360] ;5746;95902.11
[2025-12-09 12:22:12.377] ;5763;95902.39
[2025-12-09 12:22:12.394] ;5779;95902.19
[2025-12-09 12:22:12.411] ;5795;95902.75
[2025-12-09 12:22:12.426] ;5813;95902.61
[2025-12-09 12:22:12.436] ;5829;95902.5
[2025-12-09 12:22:12.452] ;5846;95902.6
[2025-12-09 12:22:12.470] ;5862;95903.08
[2025-12-09 12:22:12.486] ;5879;95903.39
[2025-12-09 12:22:12.503] ;5896;95902.83
[2025-12-09 12:22:12.528] ;5912;95902.89
[2025-12-09 12:22:12.546] ;5928;95903.11
[2025-12-09 12:22:12.561] ;5946;95903.57
[2025-12-09 12:22:12.579] ;5962;95903.3
[2025-12-09 12:22:12.594] ;5979;95903.44
[2025-12-09 12:22:12.611] ;5995;95903.69
[2025-12-09 12:22:12.627] ;6012;95903.71
[2025-12-09 12:22:12.645] ;6029;95904.17
[2025-12-09 12:22:12.661] ;6045;95904.21
[2025-12-09 12:22:12.677] ;6062;95903.88
[2025-12-09 12:22:12.686] ;6079;95904.3
[2025-12-09 12:22:12.702] ;6095;95903.88
[2025-12-09 12:22:12.719] ;6112;95904.41
[2025-12-09 12:22:12.736] ;6128;95904.57
[2025-12-09 12:22:12.752] ;6146;95904.77
[2025-12-09 12:22:12.769] ;6162;95904.27
[2025-12-09 12:22:12.785] ;6178;95904.53
[2025-12-09 12:22:12.810] ;6195;95904.82
[2025-12-09 12:22:12.828] ;6212;95904.13
[2025-12-09 12:22:12.844] ;6228;95904.92
[2025-12-09 12:22:12.861] ;6245;95905.08
[2025-12-09 12:22:12.877] ;6261;95905.28
[2025-12-09 12:22:12.894] ;6279;95905.35
[2025-12-09 12:22:12.910] ;6295;95904.78
[2025-12-09 12:22:12.927] ;6311;95905.02
[2025-12-09 12:22:12.943] ;6328;95905.21
[2025-12-09 12:22:12.952] ;6345;95905.49
[2025-12-09 12:22:12.969] ;6362;95905.53
[2025-12-09 12:22:12.985] ;6378;95905.97
[2025-12-09 12:22:13.002] ;6394;95906
[2025-12-09 12:22:13.020] ;6412;95906.05
[2025-12-09 12:22:13.035] ;6428;95905.53
[2025-12-09 12:22:13.053] ;6445;95906.13
[2025-12-09 12:22:13.068] ;6461;95906.28
[2025-12-09 12:22:13.085] ;6478;95906.16
[2025-12-09 12:22:13.110] ;6495;95906.25
[2025-12-09 12:22:13.127] ;6511;95906.42
[2025-12-09 12:22:13.144] ;6528;95905.91
[2025-12-09 12:22:13.160] ;6545;95906.13
[2025-12-09 12:22:13.177] ;6561;95906.16
[2025-12-09 12:22:13.185] ;6578;95906.42
[2025-12-09 12:22:13.202] ;6594;95906.88
[2025-12-09 12:22:13.219] ;6611;95906.33
[2025-12-09 12:22:13.235] ;6628;95907.67
[2025-12-09 12:22:13.252] ;6644;95906.64
[2025-12-09 12:22:13.268] ;6661;95907.16
[2025-12-09 12:22:13.285] ;6678;95907.75
[2025-12-09 12:22:13.302] ;6694;95907.05
[2025-12-09 12:22:13.319] ;6711;95907.5
[2025-12-09 12:22:13.335] ;6727;95907.78
[2025-12-09 12:22:13.352] ;6745;95906.99
[2025-12-09 12:22:13.368] ;6761;95907.8
[2025-12-09 12:22:13.394] ;6777;95907.89
[2025-12-09 12:22:13.410] ;6794;95906.78
[2025-12-09 12:22:13.427] ;6811;95907.74
[2025-12-09 12:22:13.435] ;6828;95907.97
[2025-12-09 12:22:13.452] ;6844;95907.99
[2025-12-09 12:22:13.468] ;6860;95908.38
[2025-12-09 12:22:13.485] ;6878;95908.24
[2025-12-09 12:22:13.501] ;6894;95908.16
[2025-12-09 12:22:13.518] ;6910;95908.69
[2025-12-09 12:22:13.535] ;6927;95908.82
[2025-12-09 12:22:13.551] ;6944;95908.49
[2025-12-09 12:22:13.574] ;6961;95908.07
[2025-12-09 12:22:13.585] ;6977;95908.82
[2025-12-09 12:22:13.601] ;6993;95908.96
[2025-12-09 12:22:13.618] ;7011;95909.03
[2025-12-09 12:22:13.634] ;7027;95908.77
[2025-12-09 12:22:13.651] ;7044;95909.69
[2025-12-09 12:22:13.668] ;7060;95908.88
[2025-12-09 12:22:13.693] ;7077;95909.08
[2025-12-09 12:22:13.701] ;7094;95909.1
[2025-12-09 12:22:13.718] ;7110;95909.49
[2025-12-09 12:22:13.735] ;7127;95909.55
[2025-12-09 12:22:13.752] ;7144;95909.69
[2025-12-09 12:22:13.768] ;7160;95909.44
[2025-12-09 12:22:13.791] ;7177;95909.99
[2025-12-09 12:22:13.802] ;7193;95910
[2025-12-09 12:22:13.818] ;7211;95910.1
[2025-12-09 12:22:13.834] ;7227;95910.08
[2025-12-09 12:22:13.851] ;7243;95910.14
[2025-12-09 12:22:13.868] ;7260;95910.36
[2025-12-09 12:22:13.885] ;7277;95910.42
[2025-12-09 12:22:13.901] ;7293;95910.53
[2025-12-09 12:22:13.918] ;7310;95910.35
[2025-12-09 12:22:13.934] ;7326;95910.72
[2025-12-09 12:22:13.951] ;7344;95910.89
[2025-12-09 12:22:13.968] ;7360;95910.55
[2025-12-09 12:22:13.984] ;7376;95910.78
[2025-12-09 12:22:14.001] ;7393;95910.92
[2025-12-09 12:22:14.020] ;7410;95910.17
[2025-12-09 12:22:14.034] ;7427;95910.38
[2025-12-09 12:22:14.051] ;7443;95911.08
[2025-12-09 12:22:14.068] ;7459;95910.8
[2025-12-09 12:22:14.088] ;7477;95911.27
[2025-12-09 12:22:14.101] ;7493;95911.32
[2025-12-09 12:22:14.117] ;7510;95911.8
[2025-12-09 12:22:14.134] ;7526;95911.42
[2025-12-09 12:22:14.151] ;7543;95911.58
[2025-12-09 12:22:14.167] ;7560;95912.16
[2025-12-09 12:22:14.184] ;7576;95911.82
[2025-12-09 12:22:14.201] ;7592;95912.28
[2025-12-09 12:22:14.217] ;7610;95912.11
[2025-12-09 12:22:14.234] ;7626;95911.47
[2025-12-09 12:22:14.251] ;7643;95912.32
[2025-12-09 12:22:14.267] ;7659;95912.66
[2025-12-09 12:22:14.284] ;7676;95912.75
[2025-12-09 12:22:14.301] ;7693;95912.35
[2025-12-09 12:22:14.317] ;7709;95912.16
[2025-12-09 12:22:14.334] ;7726;95912.8
[2025-12-09 12:22:14.351] ;7743;95913.08
[2025-12-09 12:22:14.367] ;7759;95912.83
[2025-12-09 12:22:14.384] ;7776;95912.74
[2025-12-09 12:22:14.401] ;7792;95913.46
[2025-12-09 12:22:14.417] ;7810;95912.24
[2025-12-09 12:22:14.434] ;7826;95912.69
[2025-12-09 12:22:14.451] ;7842;95913.27
[2025-12-09 12:22:14.467] ;7859;95912.82
[2025-12-09 12:22:14.484] ;7876;95913.49
[2025-12-09 12:22:14.501] ;7892;95913.03
[2025-12-09 12:22:14.517] ;7909;95912.69
[2025-12-09 12:22:14.534] ;7925;95913.08
[2025-12-09 12:22:14.551] ;7943;95912.72
[2025-12-09 12:22:14.567] ;7959;95913.11
[2025-12-09 12:22:14.588] ;7975;95912.88
[2025-12-09 12:22:14.601] ;7992;95912.55
[2025-12-09 12:22:14.617] ;8009;95912.69
[2025-12-09 12:22:14.635] ;8026;95913.69
[2025-12-09 12:22:14.650] ;8042;95913.82
[2025-12-09 12:22:14.667] ;8058;95913.61
[2025-12-09 12:22:14.684] ;8076;95913.94
[2025-12-09 12:22:14.700] ;8092;95913.02
[2025-12-09 12:22:14.717] ;8109;95912.85
[2025-12-09 12:22:14.735] ;8125;95912.97
[2025-12-09 12:22:14.751] ;8142;95912.8
[2025-12-09 12:22:14.767] ;8159;95912.85
[2025-12-09 12:22:14.784] ;8175;95911.71
[2025-12-09 12:22:14.800] ;8192;95911.13
[2025-12-09 12:22:14.817] ;8209;95909.85
[2025-12-09 12:22:14.835] ;8225;95906.1
[2025-12-09 12:22:14.850] ;8242;95903.74
[2025-12-09 12:22:14.867] ;8258;95901.07
[2025-12-09 12:22:14.885] ;8275;95896.32
[2025-12-09 12:22:14.900] ;8292;95890.66
[2025-12-09 12:22:14.920] ;8308;95886.32
[2025-12-09 12:22:14.936] ;8325;95879.46
[2025-12-09 12:22:14.951] ;8342;95875.11
[2025-12-09 12:22:14.968] ;8358;95870.96
[2025-12-09 12:22:14.984] ;8375;95862.39
[2025-12-09 12:22:15.001] ;8391;95856.19
[2025-12-09 12:22:15.018] ;8409;95849.32
[2025-12-09 12:22:15.036] ;8425;95780.24
[2025-12-09 12:22:15.051] ;8441;95716.8
[2025-12-09 12:22:15.068] ;8458;95545.74
[2025-12-09 12:22:15.084] ;8475;94912.94
[2025-12-09 12:22:15.102] ;8492;94506.99
[2025-12-09 12:22:15.117] ;8508;94041.99
[2025-12-09 12:22:15.136] ;8524;93531.44
[2025-12-09 12:22:15.154] ;8542;93372.5
[2025-12-09 12:22:15.168] ;8558;93409.92
[2025-12-09 12:22:15.185] ;8574;93861.33
[2025-12-09 12:22:15.202] ;8591;94193.41
[2025-12-09 12:22:15.217] ;8608;94456.33
[2025-12-09 12:22:15.236] ;8625;94516.99
[2025-12-09 12:22:15.251] ;8641;94355.67
[2025-12-09 12:22:15.267] ;8657;94160.03
[2025-12-09 12:22:15.284] ;8675;93854.66
[2025-12-09 12:22:15.300] ;8691;93663.08
[2025-12-09 12:22:15.316] ;8708;93526.72
[2025-12-09 12:22:15.333] ;8724;93542.39
[2025-12-09 12:22:15.350] ;8741;93763.61
[2025-12-09 12:22:15.367] ;8758;94052.1
[2025-12-09 12:22:15.383] ;8774;94363.11
[2025-12-09 12:22:15.400] ;8791;94400.77
[2025-12-09 12:22:15.417] ;8808;94298.91
[2025-12-09 12:22:15.437] ;8824;93991.99
[2025-12-09 12:22:15.450] ;8841;93808.39
[2025-12-09 12:22:15.466] ;8857;93686.1
[2025-12-09 12:22:15.483] ;8875;93642.99
[2025-12-09 12:22:15.499] ;8891;93714.53
[2025-12-09 12:22:15.516] ;8907;93855.92
[2025-12-09 12:22:15.533] ;8924;94208.42
[2025-12-09 12:22:15.550] ;8941;94327.64
[2025-12-09 12:22:15.566] ;8957;94386.33
[2025-12-09 12:22:15.583] ;8974;94070.69
[2025-12-09 12:22:15.600] ;8990;93811.47
[2025-12-09 12:22:15.616] ;9008;93623.14
[2025-12-09 12:22:15.633] ;9024;93564.19
[2025-12-09 12:22:15.649] ;9040;93635.16
[2025-12-09 12:22:15.666] ;9057;93795.5
[2025-12-09 12:22:15.683] ;9074;94090.63
[2025-12-09 12:22:15.699] ;9091;94238.3
[2025-12-09 12:22:15.716] ;9107;94291.33
[2025-12-09 12:22:15.733] ;9123;94133.41
[2025-12-09 12:22:15.753] ;9141;93960.3
[2025-12-09 12:22:15.766] ;9157;93828.02
[2025-12-09 12:22:15.783] ;9174;93734.75
[2025-12-09 12:22:15.800] ;9190;93738.69
[2025-12-09 12:22:15.816] ;9207;93812.99
[2025-12-09 12:22:15.834] ;9224;94022.21
[2025-12-09 12:22:15.851] ;9240;94081.42
[2025-12-09 12:22:15.868] ;9256;94086.58
[2025-12-09 12:22:15.884] ;9274;94031.03
[2025-12-09 12:22:15.899] ;9290;93963.85
[2025-12-09 12:22:15.916] ;9307;93912.05
[2025-12-09 12:22:15.932] ;9323;93945.05
[2025-12-09 12:22:15.949] ;9340;94034.32
[2025-12-09 12:22:15.966] ;9357;93931.38
[2025-12-09 12:22:15.982] ;9373;93864.03
[2025-12-09 12:22:16.001] ;9390;93850.57
[2025-12-09 12:22:16.018] ;9407;93896.52
[2025-12-09 12:22:16.034] ;9423;93955.82
[2025-12-09 12:22:16.051] ;9440;93981.61
[2025-12-09 12:22:16.067] ;9456;93999.69
[2025-12-09 12:22:16.084] ;9474;94030.77
[2025-12-09 12:22:16.101] ;9490;94080.94
[2025-12-09 12:22:16.118] ;9506;94119.39
[2025-12-09 12:22:16.134] ;9523;94084.47
[2025-12-09 12:22:16.149] ;9540;93981.57
[2025-12-09 12:22:16.165] ;9556;93843.69
[2025-12-09 12:22:16.182] ;9573;93700.41
[2025-12-09 12:22:16.199] ;9589;93743.49
[2025-12-09 12:22:16.216] ;9607;93819.6
[2025-12-09 12:22:16.232] ;9623;93894.49
[2025-12-09 12:22:16.249] ;9639;94010.19
[2025-12-09 12:22:16.265] ;9656;94054.89
[2025-12-09 12:22:16.284] ;9673;94085.41
[2025-12-09 12:22:16.299] ;9690;94096.66
[2025-12-09 12:22:16.316] ;9706;94051.47
[2025-12-09 12:22:16.332] ;9722;93966.33
[2025-12-09 12:22:16.349] ;9740;93890.35
[2025-12-09 12:22:16.365] ;9756;93849.05
[2025-12-09 12:22:16.382] ;9773;93815.07
[2025-12-09 12:22:16.399] ;9789;93833.08
[2025-12-09 12:22:16.416] ;9806;93902.47
[2025-12-09 12:22:16.432] ;9823;94031.25
[2025-12-09 12:22:16.449] ;9839;94243.55
[2025-12-09 12:22:16.465] ;9856;94289.92
[2025-12-09 12:22:16.482] ;9873;94223.97
[2025-12-09 12:22:16.498] ;9889;94031.22
[2025-12-09 12:22:16.515] ;9906;93947.13
