;Timestamp;Pressure_data
[2025-12-09 12:16:17.560] ;1636;95878.28
[2025-12-09 12:16:17.575] ;1652;95878.67
[2025-12-09 12:16:17.592] ;1669;95879.39
[2025-12-09 12:16:17.608] ;1686;95879.44
[2025-12-09 12:16:17.625] ;1702;95879.83
[2025-12-09 12:16:17.640] ;1719;95879.85
[2025-12-09 12:16:17.657] ;1735;95880.11
[2025-12-09 12:16:17.673] ;1753;95881.02
[2025-12-09 12:16:17.690] ;1769;95881.07
[2025-12-09 12:16:17.706] ;1785;95880.74
[2025-12-09 12:16:17.723] ;1802;95881.99
[2025-12-09 12:16:17.741] ;1819;95882.22
[2025-12-09 12:16:17.755] ;1836;95882.85
[2025-12-09 12:16:17.778] ;1852;95883.05
[2025-12-09 12:16:17.794] ;1868;95883.13
[2025-12-09 12:16:17.811] ;1886;95883.55
[2025-12-09 12:16:17.827] ;1902;95883.38
[2025-12-09 12:16:17.841] ;1918;95884.13
[2025-12-09 12:16:17.858] ;1935;95884.55
[2025-12-09 12:16:17.875] ;1952;95885.22
[2025-12-09 12:16:17.892] ;1969;95885.07
[2025-12-09 12:16:17.907] ;1985;95885.25
[2025-12-09 12:16:17.925] ;2001;95886.08
[2025-12-09 12:16:17.941] ;2019;95886.46
[2025-12-09 12:16:17.953] ;2035;95886.33
[2025-12-09 12:16:17.974] ;2052;95887.27
[2025-12-09 12:16:17.986] ;2068;95887
[2025-12-09 12:16:18.008] ;2085;95887.25
[2025-12-09 12:16:18.023] ;2102;95888.6
[2025-12-09 12:16:18.036] ;2118;95888.17
[2025-12-09 12:16:18.060] ;2135;95888.69
[2025-12-09 12:16:18.077] ;2152;95889.46
[2025-12-09 12:16:18.126] ;2168;95889.41
[2025-12-09 12:16:18.134] ;2185;95889.44
[2025-12-09 12:16:18.134] ;2201;95889.52
[2025-12-09 12:16:18.141] ;2219;95890.28
[2025-12-09 12:16:18.158] ;2235;95890.25
[2025-12-09 12:16:18.174] ;2251;95890.67
[2025-12-09 12:16:18.190] ;2268;95891.46
[2025-12-09 12:16:18.207] ;2285;95890.74
[2025-12-09 12:16:18.224] ;2301;95891.58
[2025-12-09 12:16:18.240] ;2318;95892.16
[2025-12-09 12:16:18.256] ;2334;95892.27
[2025-12-09 12:16:18.273] ;2352;95892.94
[2025-12-09 12:16:18.289] ;2368;95893.75
[2025-12-09 12:16:18.306] ;2384;95893.41
[2025-12-09 12:16:18.323] ;2401;95893.83
[2025-12-09 12:16:18.339] ;2418;95894.03
[2025-12-09 12:16:18.356] ;2435;95894.49
[2025-12-09 12:16:18.373] ;2451;95894.75
[2025-12-09 12:16:18.390] ;2467;95895.52
[2025-12-09 12:16:18.406] ;2485;95895.82
[2025-12-09 12:16:18.422] ;2501;95894.74
[2025-12-09 12:16:18.439] ;2518;95896.58
[2025-12-09 12:16:18.456] ;2534;95896
[2025-12-09 12:16:18.472] ;2551;95896.42
[2025-12-09 12:16:18.489] ;2568;95897.44
[2025-12-09 12:16:18.505] ;2584;95896.83
[2025-12-09 12:16:18.522] ;2600;95897.67
[2025-12-09 12:16:18.538] ;2618;95897.52
[2025-12-09 12:16:18.554] ;2634;95898.24
[2025-12-09 12:16:18.571] ;2651;95898.69
[2025-12-09 12:16:18.587] ;2667;95899
[2025-12-09 12:16:18.604] ;2684;95898.86
[2025-12-09 12:16:18.620] ;2701;95899.21
[2025-12-09 12:16:18.638] ;2717;95899.55
[2025-12-09 12:16:18.653] ;2734;95900.05
[2025-12-09 12:16:18.670] ;2751;95900.92
[2025-12-09 12:16:18.690] ;2767;95900.72
[2025-12-09 12:16:18.705] ;2784;95900.96
[2025-12-09 12:16:18.720] ;2800;95901.24
[2025-12-09 12:16:18.738] ;2818;95901.21
[2025-12-09 12:16:18.756] ;2834;95901.94
[2025-12-09 12:16:18.769] ;2850;95902.69
[2025-12-09 12:16:18.785] ;2867;95902.8
[2025-12-09 12:16:18.802] ;2884;95902.83
[2025-12-09 12:16:18.818] ;2900;95903.19
[2025-12-09 12:16:18.835] ;2917;95903.83
[2025-12-09 12:16:18.852] ;2933;95903.25
[2025-12-09 12:16:18.872] ;2951;95904.27
[2025-12-09 12:16:18.885] ;2967;95904.85
[2025-12-09 12:16:18.900] ;2983;95903.8
[2025-12-09 12:16:18.918] ;3000;95905.22
[2025-12-09 12:16:18.933] ;3017;95905.35
[2025-12-09 12:16:18.958] ;3034;95905.67
[2025-12-09 12:16:18.974] ;3050;95906.52
[2025-12-09 12:16:18.990] ;3066;95906.11
[2025-12-09 12:16:19.007] ;3084;95906.16
[2025-12-09 12:16:19.023] ;3100;95907.44
[2025-12-09 12:16:19.040] ;3117;95907.3
[2025-12-09 12:16:19.050] ;3133;95907.55
[2025-12-09 12:16:19.066] ;3150;95907.78
[2025-12-09 12:16:19.088] ;3167;95908.42
[2025-12-09 12:16:19.100] ;3183;95908.91
[2025-12-09 12:16:19.123] ;3200;95908.64
[2025-12-09 12:16:19.135] ;3217;95909.57
[2025-12-09 12:16:19.152] ;3233;95909.1
[2025-12-09 12:16:19.168] ;3250;95909.52
[2025-12-09 12:16:19.183] ;3266;95910.16
[2025-12-09 12:16:19.202] ;3283;95910.46
[2025-12-09 12:16:19.222] ;3300;95910.58
[2025-12-09 12:16:19.240] ;3316;95910.82
[2025-12-09 12:16:19.256] ;3333;95911.61
[2025-12-09 12:16:19.273] ;3350;95911.39
[2025-12-09 12:16:19.289] ;3366;95912.44
[2025-12-09 12:16:19.305] ;3383;95911.88
[2025-12-09 12:16:19.321] ;3399;95912.82
[2025-12-09 12:16:19.337] ;3417;95913.3
[2025-12-09 12:16:19.353] ;3433;95912.78
[2025-12-09 12:16:19.371] ;3449;95913.42
[2025-12-09 12:16:19.388] ;3466;95913.63
[2025-12-09 12:16:19.402] ;3483;95913.78
[2025-12-09 12:16:19.417] ;3500;95914.05
[2025-12-09 12:16:19.434] ;3516;95914.52
[2025-12-09 12:16:19.451] ;3532;95914.91
[2025-12-09 12:16:19.467] ;3550;95915.25
[2025-12-09 12:16:19.485] ;3566;95915.47
[2025-12-09 12:16:19.505] ;3582;95915.44
[2025-12-09 12:16:19.521] ;3599;95915.77
[2025-12-09 12:16:19.540] ;3616;95916.17
[2025-12-09 12:16:19.550] ;3633;95916.52
[2025-12-09 12:16:19.572] ;3649;95917.24
[2025-12-09 12:16:19.585] ;3665;95917.22
[2025-12-09 12:16:19.605] ;3683;95917.99
[2025-12-09 12:16:19.620] ;3699;95917.63
[2025-12-09 12:16:19.632] ;3716;95917.72
[2025-12-09 12:16:19.651] ;3732;95918.53
[2025-12-09 12:16:19.669] ;3749;95918.85
[2025-12-09 12:16:19.681] ;3766;95918.69
[2025-12-09 12:16:19.701] ;3782;95919.28
[2025-12-09 12:16:19.717] ;3799;95919.6
[2025-12-09 12:16:19.736] ;3816;95919.72
[2025-12-09 12:16:19.753] ;3832;95920.17
[2025-12-09 12:16:19.768] ;3849;95919.96
[2025-12-09 12:16:19.779] ;3865;95920.64
[2025-12-09 12:16:19.804] ;3883;95921.36
[2025-12-09 12:16:19.820] ;3899;95921.08
[2025-12-09 12:16:19.837] ;3915;95921.3
[2025-12-09 12:16:19.854] ;3932;95922.32
[2025-12-09 12:16:19.870] ;3949;95921.66
[2025-12-09 12:16:19.886] ;3965;95922.52
[2025-12-09 12:16:19.903] ;3982;95922.86
[2025-12-09 12:16:19.919] ;3998;95922.69
[2025-12-09 12:16:19.936] ;4016;95923.83
[2025-12-09 12:16:19.952] ;4032;95923.53
[2025-12-09 12:16:19.969] ;4048;95923.66
[2025-12-09 12:16:19.986] ;4065;95924.22
[2025-12-09 12:16:20.002] ;4082;95924.49
[2025-12-09 12:16:20.019] ;4099;95924.61
[2025-12-09 12:16:20.035] ;4115;95925.47
[2025-12-09 12:16:20.051] ;4131;95925.03
[2025-12-09 12:16:20.067] ;4149;95925.64
[2025-12-09 12:16:20.089] ;4165;95925.61
[2025-12-09 12:16:20.099] ;4182;95926.07
[2025-12-09 12:16:20.121] ;4198;95926.32
[2025-12-09 12:16:20.137] ;4215;95926.07
[2025-12-09 12:16:20.149] ;4232;95927.02
[2025-12-09 12:16:20.166] ;4248;95927.69
[2025-12-09 12:16:20.182] ;4264;95927.38
[2025-12-09 12:16:20.201] ;4282;95927.91
[2025-12-09 12:16:20.215] ;4298;95928.63
[2025-12-09 12:16:20.234] ;4315;95928.22
[2025-12-09 12:16:20.249] ;4331;95928.96
[2025-12-09 12:16:20.274] ;4348;95929.58
[2025-12-09 12:16:20.284] ;4365;95929.05
[2025-12-09 12:16:20.300] ;4381;95929.99
[2025-12-09 12:16:20.317] ;4398;95930.02
[2025-12-09 12:16:20.331] ;4415;95930.07
[2025-12-09 12:16:20.350] ;4431;95930.58
[2025-12-09 12:16:20.364] ;4448;95930.42
[2025-12-09 12:16:20.382] ;4464;95931.19
[2025-12-09 12:16:20.399] ;4482;95930.99
[2025-12-09 12:16:20.422] ;4498;95931.77
[2025-12-09 12:16:20.431] ;4514;95932.27
[2025-12-09 12:16:20.448] ;4531;95932.67
[2025-12-09 12:16:20.469] ;4548;95932.83
[2025-12-09 12:16:20.483] ;4564;95932.27
[2025-12-09 12:16:20.499] ;4581;95933.07
[2025-12-09 12:16:20.516] ;4597;95933.42
[2025-12-09 12:16:20.533] ;4615;95933.33
[2025-12-09 12:16:20.555] ;4631;95933.89
[2025-12-09 12:16:20.567] ;4647;95934.33
[2025-12-09 12:16:20.583] ;4664;95934.67
[2025-12-09 12:16:20.600] ;4681;95934.78
[2025-12-09 12:16:20.615] ;4698;95935.14
[2025-12-09 12:16:20.630] ;4714;95935.25
[2025-12-09 12:16:20.648] ;4730;95935.6
[2025-12-09 12:16:20.666] ;4748;95935.86
[2025-12-09 12:16:20.682] ;4764;95936.02
[2025-12-09 12:16:20.699] ;4781;95937.05
[2025-12-09 12:16:20.715] ;4797;95936.63
[2025-12-09 12:16:20.739] ;4814;95937.46
[2025-12-09 12:16:20.750] ;4831;95937.75
[2025-12-09 12:16:20.768] ;4847;95937.52
[2025-12-09 12:16:20.784] ;4864;95938.13
[2025-12-09 12:16:20.798] ;4881;95938.91
[2025-12-09 12:16:20.813] ;4897;95938.42
[2025-12-09 12:16:20.833] ;4914;95938.99
[2025-12-09 12:16:20.846] ;4930;95939.32
[2025-12-09 12:16:20.866] ;4947;95939.05
[2025-12-09 12:16:20.882] ;4964;95939.75
[2025-12-09 12:16:20.900] ;4980;95940.16
[2025-12-09 12:16:20.913] ;4997;95940.77
[2025-12-09 12:16:20.929] ;5014;95940.44
[2025-12-09 12:16:20.951] ;5030;95941.14
[2025-12-09 12:16:20.972] ;5047;95940.97
[2025-12-09 12:16:20.982] ;5063;95941.6
[2025-12-09 12:16:21.000] ;5081;95941.42
[2025-12-09 12:16:21.022] ;5097;95942.14
[2025-12-09 12:16:21.031] ;5113;95942.39
[2025-12-09 12:16:21.047] ;5130;95942.6
[2025-12-09 12:16:21.063] ;5147;95942.35
[2025-12-09 12:16:21.082] ;5164;95943.21
[2025-12-09 12:16:21.099] ;5180;95942.94
[2025-12-09 12:16:21.144] ;5196;95943.6
[2025-12-09 12:16:21.144] ;5214;95943.8
[2025-12-09 12:16:21.160] ;5230;95943.88
[2025-12-09 12:16:21.160] ;5246;95944.27
[2025-12-09 12:16:21.181] ;5263;95945.35
[2025-12-09 12:16:21.198] ;5280;95944.61
[2025-12-09 12:16:21.215] ;5297;95945.32
[2025-12-09 12:16:21.231] ;5313;95945.38
[2025-12-09 12:16:21.249] ;5329;95945.77
[2025-12-09 12:16:21.265] ;5347;95945.58
[2025-12-09 12:16:21.283] ;5363;95946.64
[2025-12-09 12:16:21.298] ;5380;95946.53
[2025-12-09 12:16:21.315] ;5396;95946.86
[2025-12-09 12:16:21.331] ;5413;95947.03
[2025-12-09 12:16:21.348] ;5430;95947.6
[2025-12-09 12:16:21.365] ;5446;95948.08
[2025-12-09 12:16:21.381] ;5463;95947.86
[2025-12-09 12:16:21.399] ;5480;95947.99
[2025-12-09 12:16:21.413] ;5496;95948.39
[2025-12-09 12:16:21.431] ;5513;95948.8
[2025-12-09 12:16:21.448] ;5529;95948.89
[2025-12-09 12:16:21.463] ;5547;95948.46
[2025-12-09 12:16:21.479] ;5563;95949.55
[2025-12-09 12:16:21.497] ;5579;95949.89
[2025-12-09 12:16:21.513] ;5596;95949.58
[2025-12-09 12:16:21.530] ;5613;95950.42
[2025-12-09 12:16:21.547] ;5629;95950.53
[2025-12-09 12:16:21.564] ;5646;95951.03
[2025-12-09 12:16:21.578] ;5662;95950.64
[2025-12-09 12:16:21.599] ;5680;95951.5
[2025-12-09 12:16:21.611] ;5696;95951.88
[2025-12-09 12:16:21.631] ;5712;95952.27
[2025-12-09 12:16:21.647] ;5729;95952.21
[2025-12-09 12:16:21.664] ;5746;95952.02
[2025-12-09 12:16:21.681] ;5763;95952.35
[2025-12-09 12:16:21.695] ;5779;95952.85
[2025-12-09 12:16:21.714] ;5795;95953.39
[2025-12-09 12:16:21.728] ;5813;95953.36
[2025-12-09 12:16:21.747] ;5829;95954.21
[2025-12-09 12:16:21.761] ;5846;95954.22
[2025-12-09 12:16:21.777] ;5862;95954.47
[2025-12-09 12:16:21.795] ;5879;95955
[2025-12-09 12:16:21.810] ;5896;95955.14
[2025-12-09 12:16:21.828] ;5912;95955.8
[2025-12-09 12:16:21.847] ;5928;95956.07
[2025-12-09 12:16:21.864] ;5946;95956.24
[2025-12-09 12:16:21.882] ;5962;95956.03
[2025-12-09 12:16:21.895] ;5979;95956.78
[2025-12-09 12:16:21.911] ;5995;95956.58
[2025-12-09 12:16:21.928] ;6012;95956.33
[2025-12-09 12:16:21.947] ;6029;95957.33
[2025-12-09 12:16:21.962] ;6045;95957.42
[2025-12-09 12:16:21.980] ;6062;95957.71
[2025-12-09 12:16:21.996] ;6079;95957.97
[2025-12-09 12:16:22.011] ;6095;95957.74
[2025-12-09 12:16:22.027] ;6112;95958.69
[2025-12-09 12:16:22.044] ;6128;95958.63
[2025-12-09 12:16:22.060] ;6146;95959.22
[2025-12-09 12:16:22.076] ;6162;95959.58
[2025-12-09 12:16:22.093] ;6178;95959.57
[2025-12-09 12:16:22.110] ;6195;95960
[2025-12-09 12:16:22.126] ;6212;95960.19
[2025-12-09 12:16:22.148] ;6228;95960.69
[2025-12-09 12:16:22.159] ;6245;95960.35
[2025-12-09 12:16:22.180] ;6261;95961.13
[2025-12-09 12:16:22.192] ;6279;95960.72
[2025-12-09 12:16:22.214] ;6295;95961.08
[2025-12-09 12:16:22.229] ;6311;95961.24
[2025-12-09 12:16:22.242] ;6328;95961.57
[2025-12-09 12:16:22.258] ;6345;95962.52
[2025-12-09 12:16:22.279] ;6362;95962.08
[2025-12-09 12:16:22.291] ;6378;95962.46
[2025-12-09 12:16:22.308] ;6394;95962.77
[2025-12-09 12:16:22.326] ;6412;95963.14
[2025-12-09 12:16:22.341] ;6428;95963.28
[2025-12-09 12:16:22.356] ;6445;95963.67
[2025-12-09 12:16:22.372] ;6461;95964.35
[2025-12-09 12:16:22.397] ;6478;95963.86
[2025-12-09 12:16:22.414] ;6495;95964.85
[2025-12-09 12:16:22.431] ;6511;95964.85
[2025-12-09 12:16:22.447] ;6528;95964.92
[2025-12-09 12:16:22.464] ;6545;95965.55
[2025-12-09 12:16:22.475] ;6561;95965.46
[2025-12-09 12:16:22.489] ;6578;95965.67
[2025-12-09 12:16:22.506] ;6594;95966.32
[2025-12-09 12:16:22.523] ;6611;95966.24
[2025-12-09 12:16:22.540] ;6628;95966.8
[2025-12-09 12:16:22.557] ;6644;95966.16
[2025-12-09 12:16:22.573] ;6661;95966.99
[2025-12-09 12:16:22.590] ;6678;95967.24
[2025-12-09 12:16:22.607] ;6694;95967.24
[2025-12-09 12:16:22.624] ;6711;95967.97
[2025-12-09 12:16:22.640] ;6727;95967.92
[2025-12-09 12:16:22.657] ;6745;95968.08
[2025-12-09 12:16:22.673] ;6761;95968.47
[2025-12-09 12:16:22.696] ;6777;95968.36
[2025-12-09 12:16:22.706] ;6794;95969.19
[2025-12-09 12:16:22.729] ;6811;95968.88
[2025-12-09 12:16:22.740] ;6828;95969.14
[2025-12-09 12:16:22.756] ;6844;95969.83
[2025-12-09 12:16:22.773] ;6860;95970.69
[2025-12-09 12:16:22.789] ;6878;95970.72
[2025-12-09 12:16:22.806] ;6894;95970.74
[2025-12-09 12:16:22.822] ;6910;95970.52
[2025-12-09 12:16:22.839] ;6927;95970.42
[2025-12-09 12:16:22.856] ;6944;95971.36
[2025-12-09 12:16:22.872] ;6961;95971.27
[2025-12-09 12:16:22.889] ;6977;95972.05
[2025-12-09 12:16:22.906] ;6993;95972.21
[2025-12-09 12:16:22.923] ;7011;95972.64
[2025-12-09 12:16:22.939] ;7027;95972.61
[2025-12-09 12:16:22.956] ;7044;95972.69
[2025-12-09 12:16:22.972] ;7060;95972.97
[2025-12-09 12:16:22.996] ;7077;95973.3
[2025-12-09 12:16:23.006] ;7094;95973.71
[2025-12-09 12:16:23.021] ;7110;95973.86
[2025-12-09 12:16:23.038] ;7127;95973.96
[2025-12-09 12:16:23.054] ;7144;95974.67
[2025-12-09 12:16:23.071] ;7160;95974.99
[2025-12-09 12:16:23.087] ;7177;95975.03
[2025-12-09 12:16:23.104] ;7193;95974.97
[2025-12-09 12:16:23.121] ;7211;95976.22
[2025-12-09 12:16:23.138] ;7227;95975.39
[2025-12-09 12:16:23.155] ;7243;95975.77
[2025-12-09 12:16:23.175] ;7260;95975.89
[2025-12-09 12:16:23.187] ;7277;95976.16
[2025-12-09 12:16:23.208] ;7293;95976.32
[2025-12-09 12:16:23.224] ;7310;95977.02
[2025-12-09 12:16:23.237] ;7326;95977.08
[2025-12-09 12:16:23.253] ;7344;95977.36
[2025-12-09 12:16:23.278] ;7360;95978.24
[2025-12-09 12:16:23.295] ;7376;95978.03
[2025-12-09 12:16:23.311] ;7393;95978.5
[2025-12-09 12:16:23.327] ;7410;95977.91
[2025-12-09 12:16:23.344] ;7427;95978.89
[2025-12-09 12:16:23.360] ;7443;95978.97
[2025-12-09 12:16:23.376] ;7459;95978.77
[2025-12-09 12:16:23.393] ;7477;95978.96
[2025-12-09 12:16:23.409] ;7493;95979.42
[2025-12-09 12:16:23.426] ;7510;95979.6
[2025-12-09 12:16:23.434] ;7526;95980.25
[2025-12-09 12:16:23.452] ;7543;95980.17
[2025-12-09 12:16:23.474] ;7560;95980.41
[2025-12-09 12:16:23.486] ;7576;95980.8
[2025-12-09 12:16:23.503] ;7592;95980.97
[2025-12-09 12:16:23.519] ;7610;95981.11
[2025-12-09 12:16:23.535] ;7626;95981.67
[2025-12-09 12:16:23.560] ;7643;95981.52
[2025-12-09 12:16:23.576] ;7659;95981.55
[2025-12-09 12:16:23.593] ;7676;95982.3
[2025-12-09 12:16:23.609] ;7693;95982.21
[2025-12-09 12:16:23.626] ;7709;95982.49
[2025-12-09 12:16:23.643] ;7726;95982.53
[2025-12-09 12:16:23.659] ;7743;95983.1
[2025-12-09 12:16:23.676] ;7759;95982.94
[2025-12-09 12:16:23.684] ;7776;95984.16
[2025-12-09 12:16:23.701] ;7792;95984.05
[2025-12-09 12:16:23.725] ;7810;95983.78
[2025-12-09 12:16:23.734] ;7826;95984.05
[2025-12-09 12:16:23.751] ;7842;95984.77
[2025-12-09 12:16:23.768] ;7859;95984.55
[2025-12-09 12:16:23.785] ;7876;95984.77
[2025-12-09 12:16:23.802] ;7892;95984.75
[2025-12-09 12:16:23.819] ;7909;95985.55
[2025-12-09 12:16:23.843] ;7925;95985.83
[2025-12-09 12:16:23.860] ;7943;95985.71
[2025-12-09 12:16:23.877] ;7959;95986.03
[2025-12-09 12:16:23.886] ;7975;95986.49
[2025-12-09 12:16:23.902] ;7992;95986.16
[2025-12-09 12:16:23.921] ;8009;95986.67
[2025-12-09 12:16:23.936] ;8026;95986.91
[2025-12-09 12:16:23.953] ;8042;95987.1
[2025-12-09 12:16:23.969] ;8058;95987.6
[2025-12-09 12:16:23.986] ;8076;95987.91
[2025-12-09 12:16:24.003] ;8092;95987.17
[2025-12-09 12:16:24.022] ;8109;95988.11
[2025-12-09 12:16:24.035] ;8125;95988.42
[2025-12-09 12:16:24.052] ;8142;95988.57
[2025-12-09 12:16:24.069] ;8159;95988.71
[2025-12-09 12:16:24.085] ;8175;95989.44
[2025-12-09 12:16:24.102] ;8192;95988.97
[2025-12-09 12:16:24.118] ;8209;95989.86
[2025-12-09 12:16:24.135] ;8225;95989.24
[2025-12-09 12:16:24.155] ;8242;95989.52
[2025-12-09 12:16:24.168] ;8258;95989.97
[2025-12-09 12:16:24.185] ;8275;95989.89
[2025-12-09 12:16:24.202] ;8292;95990.46
[2025-12-09 12:16:24.218] ;8308;95990.46
[2025-12-09 12:16:24.235] ;8325;95990.89
[2025-12-09 12:16:24.252] ;8342;95990.94
[2025-12-09 12:16:24.269] ;8358;95991.35
[2025-12-09 12:16:24.286] ;8375;95991.44
[2025-12-09 12:16:24.302] ;8391;95991.35
[2025-12-09 12:16:24.319] ;8409;95991.99
[2025-12-09 12:16:24.335] ;8425;95992.69
[2025-12-09 12:16:24.352] ;8441;95992.19
[2025-12-09 12:16:24.369] ;8458;95992.42
[2025-12-09 12:16:24.385] ;8475;95993.1
[2025-12-09 12:16:24.402] ;8492;95993.33
[2025-12-09 12:16:24.418] ;8508;95993.63
[2025-12-09 12:16:24.435] ;8524;95993.32
[2025-12-09 12:16:24.452] ;8542;95994.35
[2025-12-09 12:16:24.469] ;8558;95994.14
[2025-12-09 12:16:24.485] ;8574;95994.28
[2025-12-09 12:16:24.502] ;8591;95994.72
[2025-12-09 12:16:24.522] ;8608;95994.67
[2025-12-09 12:16:24.539] ;8625;95994.97
[2025-12-09 12:16:24.553] ;8641;95995.69
[2025-12-09 12:16:24.568] ;8657;95995.46
[2025-12-09 12:16:24.588] ;8675;95995.47
[2025-12-09 12:16:24.601] ;8691;95996.25
[2025-12-09 12:16:24.620] ;8708;95996.39
[2025-12-09 12:16:24.634] ;8724;95996.91
[2025-12-09 12:16:24.653] ;8741;95996.55
[2025-12-09 12:16:24.667] ;8758;95997.08
[2025-12-09 12:16:24.684] ;8774;95997.07
[2025-12-09 12:16:24.700] ;8791;95997.47
[2025-12-09 12:16:24.724] ;8808;95997.72
[2025-12-09 12:16:24.741] ;8824;95997.66
[2025-12-09 12:16:24.757] ;8841;95998.55
[2025-12-09 12:16:24.773] ;8857;95998.08
[2025-12-09 12:16:24.782] ;8875;95998.52
[2025-12-09 12:16:24.799] ;8891;95999.19
[2025-12-09 12:16:24.816] ;8907;95999.36
[2025-12-09 12:16:24.835] ;8924;95999.5
[2025-12-09 12:16:24.854] ;8941;95999.74
[2025-12-09 12:16:24.867] ;8957;95999.71
[2025-12-09 12:16:24.883] ;8974;95999.92
[2025-12-09 12:16:24.899] ;8990;96000.3
[2025-12-09 12:16:24.916] ;9008;96000.21
[2025-12-09 12:16:24.932] ;9024;96000.78
[2025-12-09 12:16:24.954] ;9040;96000.46
[2025-12-09 12:16:24.966] ;9057;96001.05
[2025-12-09 12:16:24.982] ;9074;96001.32
[2025-12-09 12:16:25.007] ;9091;96001.97
[2025-12-09 12:16:25.023] ;9107;96001.74
[2025-12-09 12:16:25.038] ;9123;96002.1
[2025-12-09 12:16:25.054] ;9141;96002.47
[2025-12-09 12:16:25.066] ;9157;96002.89
[2025-12-09 12:16:25.082] ;9174;96002.88
[2025-12-09 12:16:25.099] ;9190;96003.03
[2025-12-09 12:16:25.116] ;9207;96002.99
[2025-12-09 12:16:25.132] ;9224;96003.57
[2025-12-09 12:16:25.154] ;9240;96004.61
[2025-12-09 12:16:25.165] ;9256;96004
[2025-12-09 12:16:25.181] ;9274;96004.35
[2025-12-09 12:16:25.198] ;9290;96004.35
[2025-12-09 12:16:25.214] ;9307;96004.86
[2025-12-09 12:16:25.231] ;9323;96005.11
[2025-12-09 12:16:25.247] ;9340;96005.49
[2025-12-09 12:16:25.269] ;9357;96005.22
[2025-12-09 12:16:25.289] ;9373;96006.46
[2025-12-09 12:16:25.305] ;9390;96006.19
[2025-12-09 12:16:25.322] ;9407;96005.3
[2025-12-09 12:16:25.339] ;9423;96005.99
[2025-12-09 12:16:25.354] ;9440;96006.86
[2025-12-09 12:16:25.364] ;9456;96007.02
[2025-12-09 12:16:25.381] ;9474;96007.53
[2025-12-09 12:16:25.398] ;9490;96007.58
[2025-12-09 12:16:25.414] ;9506;96007.6
[2025-12-09 12:16:25.436] ;9523;96008.21
[2025-12-09 12:16:25.448] ;9540;96007.57
[2025-12-09 12:16:25.464] ;9556;96008.49
[2025-12-09 12:16:25.481] ;9573;96008.49
[2025-12-09 12:16:25.498] ;9589;96008.08
[2025-12-09 12:16:25.514] ;9607;96008.91
[2025-12-09 12:16:25.531] ;9623;96009.02
[2025-12-09 12:16:25.548] ;9639;96009.5
[2025-12-09 12:16:25.564] ;9656;96009.35
[2025-12-09 12:16:25.588] ;9673;96009.32
[2025-12-09 12:16:25.597] ;9690;96010.1
[2025-12-09 12:16:25.614] ;9706;96010.08
[2025-12-09 12:16:25.631] ;9722;96009.78
[2025-12-09 12:16:25.647] ;9740;96010.74
[2025-12-09 12:16:25.663] ;9756;96011.55
[2025-12-09 12:16:25.680] ;9773;96011.16
[2025-12-09 12:16:25.696] ;9789;96011.44
[2025-12-09 12:16:25.713] ;9806;96011.67
[2025-12-09 12:16:25.730] ;9823;96011.89
[2025-12-09 12:16:25.746] ;9839;96011.99
[2025-12-09 12:16:25.763] ;9856;96012.08
[2025-12-09 12:16:25.779] ;9873;96012.33
[2025-12-09 12:16:25.799] ;9889;96012.49
[2025-12-09 12:16:25.812] ;9906;96012.88
