;Timestamp;Pressure_data
[2025-12-09 11:08:53.135] ;2001;95660.13
[2025-12-09 11:08:53.155] ;2019;95660.55
[2025-12-09 11:08:53.168] ;2035;95660.92
[2025-12-09 11:08:53.184] ;2052;95660.32
[2025-12-09 11:08:53.201] ;2068;95661.52
[2025-12-09 11:08:53.222] ;2085;95661.72
[2025-12-09 11:08:53.239] ;2102;95661.53
[2025-12-09 11:08:53.255] ;2118;95661.21
[2025-12-09 11:08:53.265] ;2135;95661.42
[2025-12-09 11:08:53.288] ;2152;95661.8
[2025-12-09 11:08:53.304] ;2168;95661.78
[2025-12-09 11:08:53.315] ;2185;95662.13
[2025-12-09 11:08:53.331] ;2201;95662.41
[2025-12-09 11:08:53.352] ;2219;95662.13
[2025-12-09 11:08:53.369] ;2235;95662.57
[2025-12-09 11:08:53.387] ;2251;95662.85
[2025-12-09 11:08:53.396] ;2268;95662.24
[2025-12-09 11:08:53.413] ;2285;95662.71
[2025-12-09 11:08:53.429] ;2301;95662.96
[2025-12-09 11:08:53.456] ;2318;95662.89
[2025-12-09 11:08:53.470] ;2334;95663.42
[2025-12-09 11:08:53.487] ;2352;95663.35
[2025-12-09 11:08:53.505] ;2368;95663.22
[2025-12-09 11:08:53.520] ;2384;95663.82
[2025-12-09 11:08:53.536] ;2401;95664.3
[2025-12-09 11:08:53.552] ;2418;95664.19
[2025-12-09 11:08:53.569] ;2435;95664.82
[2025-12-09 11:08:53.585] ;2451;95664.1
[2025-12-09 11:08:53.602] ;2467;95664.83
[2025-12-09 11:08:53.619] ;2485;95664.6
[2025-12-09 11:08:53.635] ;2501;95664.96
[2025-12-09 11:08:53.651] ;2518;95664.88
[2025-12-09 11:08:53.667] ;2534;95665.3
[2025-12-09 11:08:53.686] ;2551;95665.05
[2025-12-09 11:08:53.700] ;2568;95665.44
[2025-12-09 11:08:53.716] ;2584;95665.02
[2025-12-09 11:08:53.733] ;2600;95665.57
[2025-12-09 11:08:53.749] ;2618;95665.71
[2025-12-09 11:08:53.765] ;2634;95665.8
[2025-12-09 11:08:53.783] ;2651;95666.32
[2025-12-09 11:08:53.804] ;2667;95666.44
[2025-12-09 11:08:53.821] ;2684;95666.64
[2025-12-09 11:08:53.832] ;2701;95667.1
[2025-12-09 11:08:53.853] ;2717;95667.11
[2025-12-09 11:08:53.864] ;2734;95666.44
[2025-12-09 11:08:53.883] ;2751;95666.67
[2025-12-09 11:08:53.897] ;2767;95667.22
[2025-12-09 11:08:53.916] ;2784;95666.82
[2025-12-09 11:08:53.933] ;2800;95667.16
[2025-12-09 11:08:53.950] ;2818;95667.3
[2025-12-09 11:08:53.963] ;2834;95666.96
[2025-12-09 11:08:53.979] ;2850;95667.75
[2025-12-09 11:08:53.999] ;2867;95668.58
[2025-12-09 11:08:54.021] ;2884;95667.74
[2025-12-09 11:08:54.037] ;2900;95668.28
[2025-12-09 11:08:54.053] ;2917;95667.86
[2025-12-09 11:08:54.070] ;2933;95668.27
[2025-12-09 11:08:54.086] ;2951;95668.35
[2025-12-09 11:08:54.103] ;2967;95668.03
[2025-12-09 11:08:54.120] ;2983;95668.96
[2025-12-09 11:08:54.135] ;3000;95668.47
[2025-12-09 11:08:54.151] ;3017;95668.92
[2025-12-09 11:08:54.161] ;3034;95669.33
[2025-12-09 11:08:54.185] ;3050;95669.39
[2025-12-09 11:08:54.201] ;3066;95668.97
[2025-12-09 11:08:54.218] ;3084;95668.78
[2025-12-09 11:08:54.226] ;3100;95669.39
[2025-12-09 11:08:54.245] ;3117;95669.49
[2025-12-09 11:08:54.266] ;3133;95669.38
[2025-12-09 11:08:54.282] ;3150;95669.66
[2025-12-09 11:08:54.299] ;3167;95669.91
[2025-12-09 11:08:54.318] ;3183;95669.99
[2025-12-09 11:08:54.335] ;3200;95670.33
[2025-12-09 11:08:54.351] ;3217;95670.71
[2025-12-09 11:08:54.368] ;3233;95670.41
[2025-12-09 11:08:54.384] ;3250;95670.44
[2025-12-09 11:08:54.402] ;3266;95670.55
[2025-12-09 11:08:54.418] ;3283;95671.03
[2025-12-09 11:08:54.434] ;3300;95670.69
[2025-12-09 11:08:54.451] ;3316;95670.96
[2025-12-09 11:08:54.468] ;3333;95671.52
[2025-12-09 11:08:54.484] ;3350;95671.52
[2025-12-09 11:08:54.499] ;3366;95671.67
[2025-12-09 11:08:54.516] ;3383;95671.22
[2025-12-09 11:08:54.526] ;3399;95671.77
[2025-12-09 11:08:54.548] ;3417;95671.97
[2025-12-09 11:08:54.566] ;3433;95671.63
[2025-12-09 11:08:54.582] ;3449;95672.24
[2025-12-09 11:08:54.602] ;3466;95672.16
[2025-12-09 11:08:54.619] ;3483;95672.72
[2025-12-09 11:08:54.636] ;3500;95672.07
[2025-12-09 11:08:54.652] ;3516;95672.39
[2025-12-09 11:08:54.669] ;3532;95671.85
[2025-12-09 11:08:54.685] ;3550;95672.19
[2025-12-09 11:08:54.702] ;3566;95672.46
[2025-12-09 11:08:54.710] ;3582;95672.24
[2025-12-09 11:08:54.734] ;3599;95673.08
[2025-12-09 11:08:54.750] ;3616;95672.89
[2025-12-09 11:08:54.766] ;3633;95673.19
[2025-12-09 11:08:54.782] ;3649;95673.25
[2025-12-09 11:08:54.800] ;3665;95672.97
[2025-12-09 11:08:54.816] ;3683;95673.39
[2025-12-09 11:08:54.832] ;3699;95673.88
[2025-12-09 11:08:54.848] ;3716;95673.57
[2025-12-09 11:08:54.865] ;3732;95673.63
[2025-12-09 11:08:54.881] ;3749;95674.03
[2025-12-09 11:08:54.899] ;3766;95674.02
[2025-12-09 11:08:54.915] ;3782;95674.86
[2025-12-09 11:08:54.932] ;3799;95674.32
[2025-12-09 11:08:54.949] ;3816;95674.49
[2025-12-09 11:08:54.964] ;3832;95674.32
[2025-12-09 11:08:54.981] ;3849;95674.36
[2025-12-09 11:08:54.999] ;3865;95674.52
[2025-12-09 11:08:55.015] ;3883;95674.8
[2025-12-09 11:08:55.031] ;3899;95674.92
[2025-12-09 11:08:55.047] ;3915;95675.03
[2025-12-09 11:08:55.066] ;3932;95674.92
[2025-12-09 11:08:55.080] ;3949;95675.21
[2025-12-09 11:08:55.098] ;3965;95675.38
[2025-12-09 11:08:55.113] ;3982;95676.02
[2025-12-09 11:08:55.131] ;3998;95676.08
[2025-12-09 11:08:55.148] ;4016;95675.63
[2025-12-09 11:08:55.163] ;4032;95675.3
[2025-12-09 11:08:55.182] ;4048;95675.66
[2025-12-09 11:08:55.200] ;4065;95676.28
[2025-12-09 11:08:55.215] ;4082;95675.91
[2025-12-09 11:08:55.230] ;4099;95675.8
[2025-12-09 11:08:55.248] ;4115;95675.88
[2025-12-09 11:08:55.264] ;4131;95676.39
[2025-12-09 11:08:55.279] ;4149;95676.42
[2025-12-09 11:08:55.298] ;4165;95676.32
[2025-12-09 11:08:55.315] ;4182;95676.88
[2025-12-09 11:08:55.331] ;4198;95677.19
[2025-12-09 11:08:55.349] ;4215;95676.6
[2025-12-09 11:08:55.365] ;4232;95677.27
[2025-12-09 11:08:55.381] ;4248;95676.96
[2025-12-09 11:08:55.395] ;4264;95677.28
[2025-12-09 11:08:55.410] ;4282;95677.35
[2025-12-09 11:08:55.426] ;4298;95677.16
[2025-12-09 11:08:55.443] ;4315;95677.46
[2025-12-09 11:08:55.460] ;4331;95677.89
[2025-12-09 11:08:55.481] ;4348;95678.02
[2025-12-09 11:08:55.494] ;4365;95677.66
[2025-12-09 11:08:55.515] ;4381;95677.47
[2025-12-09 11:08:55.527] ;4398;95677.63
[2025-12-09 11:08:55.547] ;4415;95677.69
[2025-12-09 11:08:55.564] ;4431;95678.24
[2025-12-09 11:08:55.581] ;4448;95677.91
[2025-12-09 11:08:55.591] ;4464;95678.36
[2025-12-09 11:08:55.614] ;4482;95678.58
[2025-12-09 11:08:55.625] ;4498;95678.05
[2025-12-09 11:08:55.641] ;4514;95678.83
[2025-12-09 11:08:55.664] ;4531;95678.86
[2025-12-09 11:08:55.674] ;4548;95678.42
[2025-12-09 11:08:55.696] ;4564;95678.41
[2025-12-09 11:08:55.707] ;4581;95679.16
[2025-12-09 11:08:55.723] ;4597;95679.1
[2025-12-09 11:08:55.744] ;4615;95678.99
[2025-12-09 11:08:55.786] ;4631;95679.72
[2025-12-09 11:08:55.801] ;4647;95679.27
[2025-12-09 11:08:55.802] ;4664;95680.17
[2025-12-09 11:08:55.820] ;4681;95679.27
[2025-12-09 11:08:55.830] ;4698;95679.63
[2025-12-09 11:08:55.849] ;4714;95679.89
[2025-12-09 11:08:55.865] ;4730;95679.83
[2025-12-09 11:08:55.880] ;4748;95680.07
[2025-12-09 11:08:55.897] ;4764;95680.13
[2025-12-09 11:08:55.913] ;4781;95680.13
[2025-12-09 11:08:55.930] ;4797;95680.33
[2025-12-09 11:08:55.946] ;4814;95680.25
[2025-12-09 11:08:55.963] ;4831;95680.38
[2025-12-09 11:08:55.978] ;4847;95680.82
[2025-12-09 11:08:55.995] ;4864;95680.46
[2025-12-09 11:08:56.011] ;4881;95679.66
[2025-12-09 11:08:56.028] ;4897;95680.86
[2025-12-09 11:08:56.049] ;4914;95680.6
[2025-12-09 11:08:56.061] ;4930;95681.28
[2025-12-09 11:08:56.081] ;4947;95680.6
[2025-12-09 11:08:56.098] ;4964;95680.55
[2025-12-09 11:08:56.114] ;4980;95680.72
[2025-12-09 11:08:56.129] ;4997;95681.36
[2025-12-09 11:08:56.143] ;5014;95681.22
[2025-12-09 11:08:56.161] ;5030;95680.89
[2025-12-09 11:08:56.179] ;5047;95680.61
[2025-12-09 11:08:56.192] ;5063;95681.89
[2025-12-09 11:08:56.212] ;5081;95681.55
[2025-12-09 11:08:56.225] ;5097;95681.25
[2025-12-09 11:08:56.241] ;5113;95681.71
[2025-12-09 11:08:56.262] ;5130;95681.91
[2025-12-09 11:08:56.275] ;5147;95681.85
[2025-12-09 11:08:56.293] ;5164;95682.28
[2025-12-09 11:08:56.308] ;5180;95681.67
[2025-12-09 11:08:56.325] ;5196;95681.96
[2025-12-09 11:08:56.348] ;5214;95682.27
[2025-12-09 11:08:56.364] ;5230;95681.64
[2025-12-09 11:08:56.381] ;5246;95682.46
[2025-12-09 11:08:56.397] ;5263;95682.03
[2025-12-09 11:08:56.409] ;5280;95681.99
[2025-12-09 11:08:56.427] ;5297;95683.16
[2025-12-09 11:08:56.444] ;5313;95682.86
[2025-12-09 11:08:56.462] ;5329;95682.39
[2025-12-09 11:08:56.477] ;5347;95682.61
[2025-12-09 11:08:56.493] ;5363;95683.19
[2025-12-09 11:08:56.507] ;5380;95682.6
[2025-12-09 11:08:56.524] ;5396;95682.44
[2025-12-09 11:08:56.542] ;5413;95682.55
[2025-12-09 11:08:56.558] ;5430;95682.67
[2025-12-09 11:08:56.573] ;5446;95683.32
[2025-12-09 11:08:56.589] ;5463;95682.83
[2025-12-09 11:08:56.606] ;5480;95683.17
[2025-12-09 11:08:56.630] ;5496;95683.64
[2025-12-09 11:08:56.647] ;5513;95683.49
[2025-12-09 11:08:56.663] ;5529;95683.61
[2025-12-09 11:08:56.672] ;5547;95683.99
[2025-12-09 11:08:56.689] ;5563;95683.86
[2025-12-09 11:08:56.712] ;5579;95683.52
[2025-12-09 11:08:56.724] ;5596;95684.05
[2025-12-09 11:08:56.745] ;5613;95683.94
[2025-12-09 11:08:56.755] ;5629;95684.49
[2025-12-09 11:08:56.772] ;5646;95683.97
[2025-12-09 11:08:56.789] ;5662;95684.77
[2025-12-09 11:08:56.805] ;5680;95683.99
[2025-12-09 11:08:56.823] ;5696;95684.14
[2025-12-09 11:08:56.838] ;5712;95684.77
[2025-12-09 11:08:56.855] ;5729;95684.33
[2025-12-09 11:08:56.872] ;5746;95684.38
[2025-12-09 11:08:56.889] ;5763;95684.63
[2025-12-09 11:08:56.908] ;5779;95684.53
[2025-12-09 11:08:56.929] ;5795;95685.08
[2025-12-09 11:08:56.945] ;5813;95685.25
[2025-12-09 11:08:56.962] ;5829;95685.14
[2025-12-09 11:08:56.978] ;5846;95685.35
[2025-12-09 11:08:56.995] ;5862;95685.53
[2025-12-09 11:08:57.011] ;5879;95685.05
[2025-12-09 11:08:57.020] ;5896;95684.6
[2025-12-09 11:08:57.036] ;5912;95685.16
[2025-12-09 11:08:57.053] ;5928;95685.41
[2025-12-09 11:08:57.070] ;5946;95685.19
[2025-12-09 11:08:57.086] ;5962;95685.28
[2025-12-09 11:08:57.111] ;5979;95685.3
[2025-12-09 11:08:57.147] ;5995;95686.14
[2025-12-09 11:08:57.147] ;6012;95686.03
[2025-12-09 11:08:57.152] ;6029;95686.14
[2025-12-09 11:08:57.168] ;6045;95685.83
[2025-12-09 11:08:57.190] ;6062;95685.83
[2025-12-09 11:08:57.210] ;6079;95685.63
[2025-12-09 11:08:57.228] ;6095;95686.27
[2025-12-09 11:08:57.245] ;6112;95686.38
[2025-12-09 11:08:57.258] ;6128;95686.58
[2025-12-09 11:08:57.275] ;6146;95686.99
[2025-12-09 11:08:57.291] ;6162;95686.19
[2025-12-09 11:08:57.308] ;6178;95686.52
[2025-12-09 11:08:57.324] ;6195;95686.85
[2025-12-09 11:08:57.341] ;6212;95686.86
[2025-12-09 11:08:57.357] ;6228;95687.19
[2025-12-09 11:08:57.374] ;6245;95686.64
[2025-12-09 11:08:57.391] ;6261;95687.64
[2025-12-09 11:08:57.409] ;6279;95687.1
[2025-12-09 11:08:57.423] ;6295;95687.82
[2025-12-09 11:08:57.439] ;6311;95687.11
[2025-12-09 11:08:57.456] ;6328;95687.47
[2025-12-09 11:08:57.472] ;6345;95687.24
[2025-12-09 11:08:57.490] ;6362;95687.17
[2025-12-09 11:08:57.505] ;6378;95687.71
[2025-12-09 11:08:57.521] ;6394;95687.33
[2025-12-09 11:08:57.537] ;6412;95687.41
[2025-12-09 11:08:57.554] ;6428;95687.74
[2025-12-09 11:08:57.570] ;6445;95687.94
[2025-12-09 11:08:57.587] ;6461;95688.13
[2025-12-09 11:08:57.605] ;6478;95687.86
[2025-12-09 11:08:57.619] ;6495;95688.27
[2025-12-09 11:08:57.636] ;6511;95688.02
[2025-12-09 11:08:57.652] ;6528;95688.03
[2025-12-09 11:08:57.669] ;6545;95688.64
[2025-12-09 11:08:57.690] ;6561;95687.82
[2025-12-09 11:08:57.701] ;6578;95688.02
[2025-12-09 11:08:57.718] ;6594;95688.57
[2025-12-09 11:08:57.737] ;6611;95688.52
[2025-12-09 11:08:57.751] ;6628;95688.92
[2025-12-09 11:08:57.773] ;6644;95688.78
[2025-12-09 11:08:57.792] ;6661;95688.74
[2025-12-09 11:08:57.808] ;6678;95688.49
[2025-12-09 11:08:57.825] ;6694;95688.82
[2025-12-09 11:08:57.841] ;6711;95689.08
[2025-12-09 11:08:57.857] ;6727;95689.19
[2025-12-09 11:08:57.874] ;6745;95689.28
[2025-12-09 11:08:57.890] ;6761;95689.19
[2025-12-09 11:08:57.907] ;6777;95689.28
[2025-12-09 11:08:57.923] ;6794;95689.6
[2025-12-09 11:08:57.939] ;6811;95689.36
[2025-12-09 11:08:57.956] ;6828;95689.11
[2025-12-09 11:08:57.972] ;6844;95689.72
[2025-12-09 11:08:57.988] ;6860;95689.78
[2025-12-09 11:08:58.005] ;6878;95689.67
[2025-12-09 11:08:58.022] ;6894;95689.53
[2025-12-09 11:08:58.037] ;6910;95689.66
[2025-12-09 11:08:58.054] ;6927;95689.44
[2025-12-09 11:08:58.071] ;6944;95689.72
[2025-12-09 11:08:58.087] ;6961;95690.25
[2025-12-09 11:08:58.103] ;6977;95690.25
[2025-12-09 11:08:58.119] ;6993;95689.33
[2025-12-09 11:08:58.136] ;7011;95690.02
[2025-12-09 11:08:58.152] ;7027;95690
[2025-12-09 11:08:58.169] ;7044;95689.74
[2025-12-09 11:08:58.185] ;7060;95690.44
[2025-12-09 11:08:58.202] ;7077;95690.85
[2025-12-09 11:08:58.218] ;7094;95691
[2025-12-09 11:08:58.234] ;7110;95690.83
[2025-12-09 11:08:58.253] ;7127;95691.14
[2025-12-09 11:08:58.267] ;7144;95690.5
[2025-12-09 11:08:58.288] ;7160;95691.08
[2025-12-09 11:08:58.304] ;7177;95691.13
[2025-12-09 11:08:58.317] ;7193;95691.05
[2025-12-09 11:08:58.337] ;7211;95690.58
[2025-12-09 11:08:58.349] ;7227;95691.11
[2025-12-09 11:08:58.374] ;7243;95691.22
[2025-12-09 11:08:58.391] ;7260;95691.33
[2025-12-09 11:08:58.408] ;7277;95690.99
[2025-12-09 11:08:58.424] ;7293;95691.36
[2025-12-09 11:08:58.441] ;7310;95691.11
[2025-12-09 11:08:58.457] ;7326;95691.64
[2025-12-09 11:08:58.473] ;7344;95691.27
[2025-12-09 11:08:58.490] ;7360;95691.63
[2025-12-09 11:08:58.506] ;7376;95691.57
[2025-12-09 11:08:58.522] ;7393;95692
[2025-12-09 11:08:58.539] ;7410;95692.16
[2025-12-09 11:08:58.555] ;7427;95692.24
[2025-12-09 11:08:58.572] ;7443;95691.83
[2025-12-09 11:08:58.587] ;7459;95692.5
[2025-12-09 11:08:58.604] ;7477;95692.66
[2025-12-09 11:08:58.621] ;7493;95692.25
[2025-12-09 11:08:58.637] ;7510;95691.83
[2025-12-09 11:08:58.657] ;7526;95692.44
[2025-12-09 11:08:58.670] ;7543;95693.03
[2025-12-09 11:08:58.689] ;7560;95692.75
[2025-12-09 11:08:58.703] ;7576;95692.6
[2025-12-09 11:08:58.719] ;7592;95692.36
[2025-12-09 11:08:58.738] ;7610;95692.77
[2025-12-09 11:08:58.756] ;7626;95692.3
[2025-12-09 11:08:58.769] ;7643;95692.42
[2025-12-09 11:08:58.785] ;7659;95693.32
[2025-12-09 11:08:58.803] ;7676;95693.11
[2025-12-09 11:08:58.818] ;7693;95692.71
[2025-12-09 11:08:58.835] ;7709;95693.16
[2025-12-09 11:08:58.853] ;7726;95693.49
[2025-12-09 11:08:58.868] ;7743;95693.53
[2025-12-09 11:08:58.885] ;7759;95692.99
[2025-12-09 11:08:58.901] ;7776;95693.58
[2025-12-09 11:08:58.918] ;7792;95693.07
[2025-12-09 11:08:58.934] ;7810;95693.44
[2025-12-09 11:08:58.951] ;7826;95693.94
[2025-12-09 11:08:58.967] ;7842;95693.6
[2025-12-09 11:08:58.984] ;7859;95693.55
[2025-12-09 11:08:59.006] ;7876;95694.21
[2025-12-09 11:08:59.016] ;7892;95694.08
[2025-12-09 11:08:59.032] ;7909;95693.99
[2025-12-09 11:08:59.049] ;7925;95693.74
[2025-12-09 11:08:59.065] ;7943;95694.03
[2025-12-09 11:08:59.082] ;7959;95694.21
[2025-12-09 11:08:59.098] ;7975;95693.67
[2025-12-09 11:08:59.115] ;7992;95693.96
[2025-12-09 11:08:59.135] ;8009;95694.22
[2025-12-09 11:08:59.148] ;8026;95694.22
[2025-12-09 11:08:59.168] ;8042;95694.39
[2025-12-09 11:08:59.184] ;8058;95694.71
[2025-12-09 11:08:59.198] ;8076;95694.55
[2025-12-09 11:08:59.220] ;8092;95695.16
[2025-12-09 11:08:59.239] ;8109;95695.19
[2025-12-09 11:08:59.255] ;8125;95694.52
[2025-12-09 11:08:59.271] ;8142;95694.97
[2025-12-09 11:08:59.288] ;8159;95694.82
[2025-12-09 11:08:59.304] ;8175;95694.82
[2025-12-09 11:08:59.321] ;8192;95694.78
[2025-12-09 11:08:59.337] ;8209;95694.94
[2025-12-09 11:08:59.354] ;8225;95695.55
[2025-12-09 11:08:59.370] ;8242;95695.13
[2025-12-09 11:08:59.387] ;8258;95694.88
[2025-12-09 11:08:59.401] ;8275;95695.25
[2025-12-09 11:08:59.413] ;8292;95694.82
[2025-12-09 11:08:59.428] ;8308;95694.99
[2025-12-09 11:08:59.444] ;8325;95695.41
[2025-12-09 11:08:59.461] ;8342;95695.92
[2025-12-09 11:08:59.478] ;8358;95695.25
[2025-12-09 11:08:59.497] ;8375;95695.35
[2025-12-09 11:08:59.519] ;8391;95695.67
[2025-12-09 11:08:59.535] ;8409;95695.99
[2025-12-09 11:08:59.552] ;8425;95696.21
[2025-12-09 11:08:59.569] ;8441;95695.41
[2025-12-09 11:08:59.585] ;8458;95695.58
[2025-12-09 11:08:59.602] ;8475;95695.89
[2025-12-09 11:08:59.618] ;8492;95695.88
[2025-12-09 11:08:59.635] ;8508;95696.05
[2025-12-09 11:08:59.651] ;8524;95695.64
[2025-12-09 11:08:59.668] ;8542;95695.96
[2025-12-09 11:08:59.684] ;8558;95696.08
[2025-12-09 11:08:59.701] ;8574;95696.21
[2025-12-09 11:08:59.717] ;8591;95696.19
[2025-12-09 11:08:59.733] ;8608;95695.92
[2025-12-09 11:08:59.750] ;8625;95696.21
[2025-12-09 11:08:59.766] ;8641;95696.75
[2025-12-09 11:08:59.782] ;8657;95697.08
[2025-12-09 11:08:59.799] ;8675;95696.97
[2025-12-09 11:08:59.816] ;8691;95696.91
[2025-12-09 11:08:59.832] ;8708;95697.21
[2025-12-09 11:08:59.848] ;8724;95696.71
[2025-12-09 11:08:59.865] ;8741;95697.07
[2025-12-09 11:08:59.881] ;8758;95697.44
[2025-12-09 11:08:59.898] ;8774;95697.17
[2025-12-09 11:08:59.915] ;8791;95696.88
[2025-12-09 11:08:59.932] ;8808;95696.82
[2025-12-09 11:08:59.948] ;8824;95696.74
[2025-12-09 11:08:59.965] ;8841;95696.83
[2025-12-09 11:08:59.981] ;8857;95697.38
[2025-12-09 11:08:59.997] ;8875;95697.74
[2025-12-09 11:09:00.014] ;8891;95697.49
[2025-12-09 11:09:00.030] ;8907;95697.58
[2025-12-09 11:09:00.047] ;8924;95697.69
[2025-12-09 11:09:00.066] ;8941;95697.61
[2025-12-09 11:09:00.079] ;8957;95697.74
[2025-12-09 11:09:00.095] ;8974;95697.27
[2025-12-09 11:09:00.120] ;8990;95697.64
[2025-12-09 11:09:00.136] ;9008;95697.74
[2025-12-09 11:09:00.148] ;9024;95698.17
[2025-12-09 11:09:00.169] ;9040;95697.88
[2025-12-09 11:09:00.184] ;9057;95698.35
[2025-12-09 11:09:00.201] ;9074;95697.74
[2025-12-09 11:09:00.211] ;9091;95698.13
[2025-12-09 11:09:00.229] ;9107;95697.72
[2025-12-09 11:09:00.249] ;9123;95698.17
[2025-12-09 11:09:00.260] ;9141;95698.28
[2025-12-09 11:09:00.283] ;9157;95698.33
[2025-12-09 11:09:00.299] ;9174;95698.22
[2025-12-09 11:09:00.311] ;9190;95698.11
[2025-12-09 11:09:00.327] ;9207;95698.44
[2025-12-09 11:09:00.348] ;9224;95698.36
[2025-12-09 11:09:00.360] ;9240;95698.64
[2025-12-09 11:09:00.384] ;9256;95698.53
[2025-12-09 11:09:00.401] ;9274;95698.78
[2025-12-09 11:09:00.417] ;9290;95698.19
[2025-12-09 11:09:00.433] ;9307;95698.67
[2025-12-09 11:09:00.450] ;9323;95698.97
[2025-12-09 11:09:00.466] ;9340;95698.94
[2025-12-09 11:09:00.483] ;9357;95699.17
[2025-12-09 11:09:00.499] ;9373;95699.11
[2025-12-09 11:09:00.516] ;9390;95699.24
[2025-12-09 11:09:00.532] ;9407;95699.38
[2025-12-09 11:09:00.548] ;9423;95699.13
[2025-12-09 11:09:00.565] ;9440;95699.53
[2025-12-09 11:09:00.583] ;9456;95699.14
[2025-12-09 11:09:00.597] ;9474;95699.11
[2025-12-09 11:09:00.614] ;9490;95699.32
[2025-12-09 11:09:00.630] ;9506;95699.3
[2025-12-09 11:09:00.648] ;9523;95699.21
[2025-12-09 11:09:00.663] ;9540;95699.75
[2025-12-09 11:09:00.679] ;9556;95699.28
[2025-12-09 11:09:00.696] ;9573;95700.1
[2025-12-09 11:09:00.712] ;9589;95699.49
[2025-12-09 11:09:00.729] ;9607;95700.21
[2025-12-09 11:09:00.745] ;9623;95699.14
[2025-12-09 11:09:00.762] ;9639;95699.71
[2025-12-09 11:09:00.783] ;9656;95700
[2025-12-09 11:09:00.795] ;9673;95699.63
[2025-12-09 11:09:00.812] ;9690;95699.96
[2025-12-09 11:09:00.828] ;9706;95699.77
[2025-12-09 11:09:00.845] ;9722;95700.47
[2025-12-09 11:09:00.862] ;9740;95699.53
[2025-12-09 11:09:00.878] ;9756;95700.17
[2025-12-09 11:09:00.895] ;9773;95700.16
[2025-12-09 11:09:00.911] ;9789;95700.69
[2025-12-09 11:09:00.928] ;9806;95700.42
[2025-12-09 11:09:00.944] ;9823;95700.33
[2025-12-09 11:09:00.961] ;9839;95699.89
[2025-12-09 11:09:00.984] ;9856;95700.35
[2025-12-09 11:09:00.993] ;9873;95700.53
[2025-12-09 11:09:01.012] ;9889;95700.35
[2025-12-09 11:09:01.026] ;9906;95700.82
