;Timestamp;Pressure_data
[2025-12-09 13:29:29.376] ;3982;95783.11
[2025-12-09 13:29:29.392] ;3998;95782.91
[2025-12-09 13:29:29.413] ;4016;95783.44
[2025-12-09 13:29:29.426] ;4032;95784.13
[2025-12-09 13:29:29.462] ;4048;95783.61
[2025-12-09 13:29:29.471] ;4065;95783.67
[2025-12-09 13:29:29.475] ;4082;95783.96
[2025-12-09 13:29:29.492] ;4099;95784.05
[2025-12-09 13:29:29.508] ;4115;95784.3
[2025-12-09 13:29:29.524] ;4131;95784.53
[2025-12-09 13:29:29.540] ;4149;95784.33
[2025-12-09 13:29:29.557] ;4165;95784.67
[2025-12-09 13:29:29.573] ;4182;95785.16
[2025-12-09 13:29:29.591] ;4198;95785.3
[2025-12-09 13:29:29.607] ;4215;95784.86
[2025-12-09 13:29:29.623] ;4232;95785.36
[2025-12-09 13:29:29.640] ;4248;95785.58
[2025-12-09 13:29:29.657] ;4264;95784.99
[2025-12-09 13:29:29.674] ;4282;95785.83
[2025-12-09 13:29:29.691] ;4298;95785.72
[2025-12-09 13:29:29.707] ;4315;95785.67
[2025-12-09 13:29:29.723] ;4331;95785.86
[2025-12-09 13:29:29.740] ;4348;95786.44
[2025-12-09 13:29:29.765] ;4365;95785.97
[2025-12-09 13:29:29.782] ;4381;95786.35
[2025-12-09 13:29:29.798] ;4398;95786.67
[2025-12-09 13:29:29.814] ;4415;95786.53
[2025-12-09 13:29:29.831] ;4431;95787.28
[2025-12-09 13:29:29.848] ;4448;95787.11
[2025-12-09 13:29:29.864] ;4464;95787.03
[2025-12-09 13:29:29.880] ;4482;95787.11
[2025-12-09 13:29:29.896] ;4498;95787.42
[2025-12-09 13:29:29.913] ;4514;95787.38
[2025-12-09 13:29:29.929] ;4531;95787.75
[2025-12-09 13:29:29.948] ;4548;95787.28
[2025-12-09 13:29:29.957] ;4564;95787.85
[2025-12-09 13:29:29.971] ;4581;95787.99
[2025-12-09 13:29:29.988] ;4597;95787.64
[2025-12-09 13:29:30.007] ;4615;95788.78
[2025-12-09 13:29:30.020] ;4631;95788.52
[2025-12-09 13:29:30.046] ;4647;95788.82
[2025-12-09 13:29:30.063] ;4664;95788.47
[2025-12-09 13:29:30.080] ;4681;95789.05
[2025-12-09 13:29:30.096] ;4698;95789.46
[2025-12-09 13:29:30.113] ;4714;95788.77
[2025-12-09 13:29:30.130] ;4730;95789.32
[2025-12-09 13:29:30.146] ;4748;95789.53
[2025-12-09 13:29:30.162] ;4764;95789.33
[2025-12-09 13:29:30.179] ;4781;95789.92
[2025-12-09 13:29:30.188] ;4797;95789.58
[2025-12-09 13:29:30.205] ;4814;95789.72
[2025-12-09 13:29:30.221] ;4831;95790.25
[2025-12-09 13:29:30.240] ;4847;95790.19
[2025-12-09 13:29:30.256] ;4864;95790.16
[2025-12-09 13:29:30.273] ;4881;95790.14
[2025-12-09 13:29:30.289] ;4897;95790.55
[2025-12-09 13:29:30.306] ;4914;95790.58
[2025-12-09 13:29:30.323] ;4930;95790.19
[2025-12-09 13:29:30.340] ;4947;95790.41
[2025-12-09 13:29:30.356] ;4964;95791.05
[2025-12-09 13:29:30.373] ;4980;95790.96
[2025-12-09 13:29:30.389] ;4997;95791.36
[2025-12-09 13:29:30.406] ;5014;95791.49
[2025-12-09 13:29:30.422] ;5030;95792.17
[2025-12-09 13:29:30.439] ;5047;95791.8
[2025-12-09 13:29:30.457] ;5063;95791.75
[2025-12-09 13:29:30.472] ;5081;95792
[2025-12-09 13:29:30.489] ;5097;95791.55
[2025-12-09 13:29:30.506] ;5113;95792.11
[2025-12-09 13:29:30.523] ;5130;95792.03
[2025-12-09 13:29:30.539] ;5147;95792.5
[2025-12-09 13:29:30.556] ;5164;95792.17
[2025-12-09 13:29:30.572] ;5180;95792.57
[2025-12-09 13:29:30.589] ;5196;95792.67
[2025-12-09 13:29:30.607] ;5214;95792.8
[2025-12-09 13:29:30.629] ;5230;95793.02
[2025-12-09 13:29:30.639] ;5246;95792.86
[2025-12-09 13:29:30.656] ;5263;95793.33
[2025-12-09 13:29:30.673] ;5280;95793.35
[2025-12-09 13:29:30.689] ;5297;95793.77
[2025-12-09 13:29:30.706] ;5313;95793.72
[2025-12-09 13:29:30.722] ;5329;95793.91
[2025-12-09 13:29:30.739] ;5347;95794.08
[2025-12-09 13:29:30.756] ;5363;95794.28
[2025-12-09 13:29:30.772] ;5380;95793.88
[2025-12-09 13:29:30.789] ;5396;95794.57
[2025-12-09 13:29:30.806] ;5413;95794.88
[2025-12-09 13:29:30.822] ;5430;95794.11
[2025-12-09 13:29:30.842] ;5446;95794.83
[2025-12-09 13:29:30.856] ;5463;95794.55
[2025-12-09 13:29:30.872] ;5480;95794.91
[2025-12-09 13:29:30.889] ;5496;95795.35
[2025-12-09 13:29:30.907] ;5513;95795.3
[2025-12-09 13:29:30.922] ;5529;95795.42
[2025-12-09 13:29:30.939] ;5547;95795.35
[2025-12-09 13:29:30.956] ;5563;95795.46
[2025-12-09 13:29:30.977] ;5579;95795.85
[2025-12-09 13:29:30.990] ;5596;95796
[2025-12-09 13:29:31.006] ;5613;95796.08
[2025-12-09 13:29:31.022] ;5629;95796.36
[2025-12-09 13:29:31.039] ;5646;95796
[2025-12-09 13:29:31.055] ;5662;95796.21
[2025-12-09 13:29:31.072] ;5680;95796.97
[2025-12-09 13:29:31.089] ;5696;95797.11
[2025-12-09 13:29:31.105] ;5712;95796.85
[2025-12-09 13:29:31.125] ;5729;95797.19
[2025-12-09 13:29:31.139] ;5746;95797.1
[2025-12-09 13:29:31.156] ;5763;95796.55
[2025-12-09 13:29:31.173] ;5779;95797.08
[2025-12-09 13:29:31.189] ;5795;95797.16
[2025-12-09 13:29:31.205] ;5813;95797.41
[2025-12-09 13:29:31.222] ;5829;95797.36
[2025-12-09 13:29:31.239] ;5846;95798.22
[2025-12-09 13:29:31.255] ;5862;95797.66
[2025-12-09 13:29:31.272] ;5879;95798.21
[2025-12-09 13:29:31.289] ;5896;95798.13
[2025-12-09 13:29:31.305] ;5912;95798.1
[2025-12-09 13:29:31.322] ;5928;95798.08
[2025-12-09 13:29:31.338] ;5946;95798.07
[2025-12-09 13:29:31.356] ;5962;95798.38
[2025-12-09 13:29:31.372] ;5979;95798.67
[2025-12-09 13:29:31.388] ;5995;95798.66
[2025-12-09 13:29:31.405] ;6012;95799.49
[2025-12-09 13:29:31.421] ;6029;95799.08
[2025-12-09 13:29:31.437] ;6045;95799.14
[2025-12-09 13:29:31.454] ;6062;95798.91
[2025-12-09 13:29:31.471] ;6079;95799.25
[2025-12-09 13:29:31.492] ;6095;95799.44
[2025-12-09 13:29:31.504] ;6112;95799.97
[2025-12-09 13:29:31.520] ;6128;95799.82
[2025-12-09 13:29:31.539] ;6146;95799.67
[2025-12-09 13:29:31.553] ;6162;95799.78
[2025-12-09 13:29:31.573] ;6178;95800.83
[2025-12-09 13:29:31.587] ;6195;95800.41
[2025-12-09 13:29:31.603] ;6212;95800.63
[2025-12-09 13:29:31.620] ;6228;95800.32
[2025-12-09 13:29:31.637] ;6245;95800.82
[2025-12-09 13:29:31.656] ;6261;95800.39
[2025-12-09 13:29:31.675] ;6279;95801.19
[2025-12-09 13:29:31.688] ;6295;95800.96
[2025-12-09 13:29:31.706] ;6311;95801.52
[2025-12-09 13:29:31.719] ;6328;95801.03
[2025-12-09 13:29:31.736] ;6345;95801.21
[2025-12-09 13:29:31.753] ;6362;95801.61
[2025-12-09 13:29:31.772] ;6378;95801.75
[2025-12-09 13:29:31.789] ;6394;95801.52
[2025-12-09 13:29:31.802] ;6412;95801.6
[2025-12-09 13:29:31.819] ;6428;95801.11
[2025-12-09 13:29:31.839] ;6445;95801.83
[2025-12-09 13:29:31.853] ;6461;95802.08
[2025-12-09 13:29:31.870] ;6478;95802.38
[2025-12-09 13:29:31.888] ;6495;95802.52
[2025-12-09 13:29:31.903] ;6511;95802.83
[2025-12-09 13:29:31.919] ;6528;95802.89
[2025-12-09 13:29:31.936] ;6545;95803.03
[2025-12-09 13:29:31.953] ;6561;95802.78
[2025-12-09 13:29:31.971] ;6578;95803.22
[2025-12-09 13:29:31.989] ;6594;95803.28
[2025-12-09 13:29:32.005] ;6611;95803.11
[2025-12-09 13:29:32.022] ;6628;95803.16
[2025-12-09 13:29:32.034] ;6644;95803.46
[2025-12-09 13:29:32.051] ;6661;95803.89
[2025-12-09 13:29:32.068] ;6678;95803.6
[2025-12-09 13:29:32.088] ;6694;95804.24
[2025-12-09 13:29:32.104] ;6711;95803.8
[2025-12-09 13:29:32.121] ;6727;95804.14
[2025-12-09 13:29:32.134] ;6745;95804.41
[2025-12-09 13:29:32.155] ;6761;95804.19
[2025-12-09 13:29:32.167] ;6777;95804.14
[2025-12-09 13:29:32.188] ;6794;95803.99
[2025-12-09 13:29:32.204] ;6811;95804.32
[2025-12-09 13:29:32.222] ;6828;95804.5
[2025-12-09 13:29:32.235] ;6844;95804.75
[2025-12-09 13:29:32.252] ;6860;95804.78
[2025-12-09 13:29:32.268] ;6878;95805.69
[2025-12-09 13:29:32.288] ;6894;95804.74
[2025-12-09 13:29:32.304] ;6910;95805.1
[2025-12-09 13:29:32.319] ;6927;95804.97
[2025-12-09 13:29:32.336] ;6944;95805.38
[2025-12-09 13:29:32.353] ;6961;95805.52
[2025-12-09 13:29:32.371] ;6977;95805.53
[2025-12-09 13:29:32.385] ;6993;95805.63
[2025-12-09 13:29:32.404] ;7011;95806.05
[2025-12-09 13:29:32.421] ;7027;95805.6
[2025-12-09 13:29:32.435] ;7044;95806.08
[2025-12-09 13:29:32.455] ;7060;95806.19
[2025-12-09 13:29:32.469] ;7077;95806.52
[2025-12-09 13:29:32.488] ;7094;95807.24
[2025-12-09 13:29:32.502] ;7110;95806.3
[2025-12-09 13:29:32.521] ;7127;95806.91
[2025-12-09 13:29:32.538] ;7144;95806.97
[2025-12-09 13:29:32.552] ;7160;95806.66
[2025-12-09 13:29:32.569] ;7177;95807.07
[2025-12-09 13:29:32.587] ;7193;95807.38
[2025-12-09 13:29:32.602] ;7211;95807.38
[2025-12-09 13:29:32.619] ;7227;95806.82
[2025-12-09 13:29:32.636] ;7243;95807
[2025-12-09 13:29:32.654] ;7260;95807.86
[2025-12-09 13:29:32.671] ;7277;95807.92
[2025-12-09 13:29:32.688] ;7293;95808.36
[2025-12-09 13:29:32.707] ;7310;95807.42
[2025-12-09 13:29:32.719] ;7326;95807.97
[2025-12-09 13:29:32.736] ;7344;95808.17
[2025-12-09 13:29:32.752] ;7360;95807.97
[2025-12-09 13:29:32.769] ;7376;95808.61
[2025-12-09 13:29:32.786] ;7393;95808.64
[2025-12-09 13:29:32.803] ;7410;95809.19
[2025-12-09 13:29:32.821] ;7427;95808.83
[2025-12-09 13:29:32.837] ;7443;95808.78
[2025-12-09 13:29:32.853] ;7459;95809.16
[2025-12-09 13:29:32.870] ;7477;95808.77
[2025-12-09 13:29:32.878] ;7493;95809.16
[2025-12-09 13:29:32.903] ;7510;95808.94
[2025-12-09 13:29:32.912] ;7526;95809.28
[2025-12-09 13:29:32.936] ;7543;95809.78
[2025-12-09 13:29:32.954] ;7560;95809.39
[2025-12-09 13:29:32.970] ;7576;95809.8
[2025-12-09 13:29:32.987] ;7592;95809.8
[2025-12-09 13:29:33.005] ;7610;95810.22
[2025-12-09 13:29:33.020] ;7626;95809.94
[2025-12-09 13:29:33.036] ;7643;95810.22
[2025-12-09 13:29:33.053] ;7659;95810.17
[2025-12-09 13:29:33.070] ;7676;95810.44
[2025-12-09 13:29:33.087] ;7693;95810.5
[2025-12-09 13:29:33.103] ;7709;95811.14
[2025-12-09 13:29:33.112] ;7726;95811.16
[2025-12-09 13:29:33.129] ;7743;95811.16
[2025-12-09 13:29:33.148] ;7759;95810.86
[2025-12-09 13:29:33.162] ;7776;95811.42
[2025-12-09 13:29:33.178] ;7792;95811.14
[2025-12-09 13:29:33.195] ;7810;95811.83
[2025-12-09 13:29:33.211] ;7826;95811.57
[2025-12-09 13:29:33.238] ;7842;95811.85
[2025-12-09 13:29:33.254] ;7859;95811.78
[2025-12-09 13:29:33.271] ;7876;95811.96
[2025-12-09 13:29:33.287] ;7892;95811.58
[2025-12-09 13:29:33.303] ;7909;95812.42
[2025-12-09 13:29:33.319] ;7925;95812.11
[2025-12-09 13:29:33.336] ;7943;95812.1
[2025-12-09 13:29:33.352] ;7959;95812.02
[2025-12-09 13:29:33.368] ;7975;95812.53
[2025-12-09 13:29:33.385] ;7992;95812.17
[2025-12-09 13:29:33.401] ;8009;95812.72
[2025-12-09 13:29:33.418] ;8026;95812.32
[2025-12-09 13:29:33.435] ;8042;95812.3
[2025-12-09 13:29:33.451] ;8058;95813.02
[2025-12-09 13:29:33.467] ;8076;95812.96
[2025-12-09 13:29:33.484] ;8092;95812.58
[2025-12-09 13:29:33.500] ;8109;95813.22
[2025-12-09 13:29:33.517] ;8125;95813.44
[2025-12-09 13:29:33.533] ;8142;95813.38
[2025-12-09 13:29:33.554] ;8159;95814.11
[2025-12-09 13:29:33.566] ;8175;95813.58
[2025-12-09 13:29:33.583] ;8192;95813.78
[2025-12-09 13:29:33.599] ;8209;95813.71
[2025-12-09 13:29:33.615] ;8225;95814.1
[2025-12-09 13:29:33.632] ;8242;95813.92
[2025-12-09 13:29:33.648] ;8258;95814
[2025-12-09 13:29:33.664] ;8275;95814.44
[2025-12-09 13:29:33.681] ;8292;95814.22
[2025-12-09 13:29:33.697] ;8308;95814.94
[2025-12-09 13:29:33.713] ;8325;95814.32
[2025-12-09 13:29:33.730] ;8342;95814.61
[2025-12-09 13:29:33.746] ;8358;95814.88
[2025-12-09 13:29:33.763] ;8375;95814.86
[2025-12-09 13:29:33.780] ;8391;95814.99
[2025-12-09 13:29:33.796] ;8409;95815.39
[2025-12-09 13:29:33.813] ;8425;95815
[2025-12-09 13:29:33.837] ;8441;95815.58
[2025-12-09 13:29:33.852] ;8458;95815.07
[2025-12-09 13:29:33.863] ;8475;95815.38
[2025-12-09 13:29:33.879] ;8492;95815.58
[2025-12-09 13:29:33.895] ;8508;95815.92
[2025-12-09 13:29:33.912] ;8524;95815.83
[2025-12-09 13:29:33.928] ;8542;95815.44
[2025-12-09 13:29:33.949] ;8558;95815.91
[2025-12-09 13:29:33.967] ;8574;95816.55
[2025-12-09 13:29:33.978] ;8591;95816.41
[2025-12-09 13:29:33.995] ;8608;95816.53
[2025-12-09 13:29:34.011] ;8625;95816.58
[2025-12-09 13:29:34.028] ;8641;95816.16
[2025-12-09 13:29:34.045] ;8657;95816.97
[2025-12-09 13:29:34.061] ;8675;95816.05
[2025-12-09 13:29:34.077] ;8691;95816.17
[2025-12-09 13:29:34.103] ;8708;95817.08
[2025-12-09 13:29:34.118] ;8724;95816.53
[2025-12-09 13:29:34.135] ;8741;95817.16
[2025-12-09 13:29:34.152] ;8758;95817.05
[2025-12-09 13:29:34.168] ;8774;95817.27
[2025-12-09 13:29:34.184] ;8791;95817.57
[2025-12-09 13:29:34.200] ;8808;95817.88
[2025-12-09 13:29:34.217] ;8824;95817.32
[2025-12-09 13:29:34.228] ;8841;95817.33
[2025-12-09 13:29:34.243] ;8857;95817.83
[2025-12-09 13:29:34.260] ;8875;95818.36
[2025-12-09 13:29:34.277] ;8891;95817.82
[2025-12-09 13:29:34.293] ;8907;95818
[2025-12-09 13:29:34.309] ;8924;95818.57
[2025-12-09 13:29:34.326] ;8941;95818.5
[2025-12-09 13:29:34.343] ;8957;95818.16
[2025-12-09 13:29:34.359] ;8974;95818.69
[2025-12-09 13:29:34.384] ;8990;95818.74
[2025-12-09 13:29:34.401] ;9008;95818.72
[2025-12-09 13:29:34.417] ;9024;95818.91
[2025-12-09 13:29:34.434] ;9040;95818.14
[2025-12-09 13:29:34.451] ;9057;95819.1
[2025-12-09 13:29:34.467] ;9074;95818.97
[2025-12-09 13:29:34.476] ;9091;95819.38
[2025-12-09 13:29:34.493] ;9107;95818.74
[2025-12-09 13:29:34.509] ;9123;95819.33
[2025-12-09 13:29:34.525] ;9141;95819.57
[2025-12-09 13:29:34.549] ;9157;95819.64
[2025-12-09 13:29:34.559] ;9174;95819.89
[2025-12-09 13:29:34.582] ;9190;95819.5
[2025-12-09 13:29:34.591] ;9207;95819.94
[2025-12-09 13:29:34.608] ;9224;95820.08
[2025-12-09 13:29:34.625] ;9240;95820.17
[2025-12-09 13:29:34.641] ;9256;95819.91
[2025-12-09 13:29:34.658] ;9274;95820.44
[2025-12-09 13:29:34.683] ;9290;95820.24
[2025-12-09 13:29:34.699] ;9307;95820
[2025-12-09 13:29:34.716] ;9323;95820.05
[2025-12-09 13:29:34.732] ;9340;95820.88
[2025-12-09 13:29:34.749] ;9357;95820.28
[2025-12-09 13:29:34.766] ;9373;95820.91
[2025-12-09 13:29:34.782] ;9390;95820.97
[2025-12-09 13:29:34.799] ;9407;95821.08
[2025-12-09 13:29:34.808] ;9423;95821
[2025-12-09 13:29:34.825] ;9440;95820.74
[2025-12-09 13:29:34.842] ;9456;95821.22
[2025-12-09 13:29:34.858] ;9474;95821.53
[2025-12-09 13:29:34.875] ;9490;95821.38
[2025-12-09 13:29:34.891] ;9506;95821.33
[2025-12-09 13:29:34.913] ;9523;95822.19
[2025-12-09 13:29:34.925] ;9540;95821.33
[2025-12-09 13:29:34.941] ;9556;95821.82
[2025-12-09 13:29:34.966] ;9573;95821.55
[2025-12-09 13:29:34.983] ;9589;95822.1
[2025-12-09 13:29:35.000] ;9607;95822.39
[2025-12-09 13:29:35.016] ;9623;95822.24
[2025-12-09 13:29:35.032] ;9639;95822.17
[2025-12-09 13:29:35.041] ;9656;95822.27
[2025-12-09 13:29:35.057] ;9673;95822.1
[2025-12-09 13:29:35.079] ;9690;95822.55
[2025-12-09 13:29:35.095] ;9706;95823
[2025-12-09 13:29:35.107] ;9722;95822.86
[2025-12-09 13:29:35.124] ;9740;95822.69
[2025-12-09 13:29:35.141] ;9756;95822.75
[2025-12-09 13:29:35.157] ;9773;95822.75
[2025-12-09 13:29:35.174] ;9789;95822.97
[2025-12-09 13:29:35.194] ;9806;95823.02
[2025-12-09 13:29:35.207] ;9823;95823.86
[2025-12-09 13:29:35.225] ;9839;95823.05
[2025-12-09 13:29:35.240] ;9856;95823.61
[2025-12-09 13:29:35.264] ;9873;95823.16
[2025-12-09 13:29:35.281] ;9889;95823.75
[2025-12-09 13:29:35.298] ;9906;95823.88
[2025-12-09 13:29:35.315] ;9922;95823.82
