;Timestamp;Pressure_data
[2025-12-09 13:47:08.842] ;3017;95370.14
[2025-12-09 13:47:08.857] ;3034;95370.66
[2025-12-09 13:47:08.874] ;3050;95371.07
[2025-12-09 13:47:08.890] ;3066;95370.91
[2025-12-09 13:47:08.908] ;3084;95371.13
[2025-12-09 13:47:08.926] ;3100;95371.14
[2025-12-09 13:47:08.942] ;3117;95371.38
[2025-12-09 13:47:08.956] ;3133;95371.28
[2025-12-09 13:47:08.973] ;3150;95370.99
[2025-12-09 13:47:08.990] ;3167;95371.46
[2025-12-09 13:47:09.011] ;3183;95372.21
[2025-12-09 13:47:09.022] ;3200;95371.89
[2025-12-09 13:47:09.044] ;3217;95371.33
[2025-12-09 13:47:09.060] ;3233;95371.92
[2025-12-09 13:47:09.071] ;3250;95372.72
[2025-12-09 13:47:09.088] ;3266;95372.78
[2025-12-09 13:47:09.109] ;3283;95372.72
[2025-12-09 13:47:09.121] ;3300;95372.97
[2025-12-09 13:47:09.142] ;3316;95373.22
[2025-12-09 13:47:09.154] ;3333;95372.8
[2025-12-09 13:47:09.170] ;3350;95373.39
[2025-12-09 13:47:09.187] ;3366;95373.71
[2025-12-09 13:47:09.203] ;3383;95373.63
[2025-12-09 13:47:09.224] ;3399;95373.83
[2025-12-09 13:47:09.240] ;3417;95374.16
[2025-12-09 13:47:09.260] ;3433;95373.85
[2025-12-09 13:47:09.276] ;3449;95374.55
[2025-12-09 13:47:09.293] ;3466;95374.38
[2025-12-09 13:47:09.309] ;3483;95374.8
[2025-12-09 13:47:09.326] ;3500;95374.57
[2025-12-09 13:47:09.343] ;3516;95374.38
[2025-12-09 13:47:09.360] ;3532;95375.44
[2025-12-09 13:47:09.375] ;3550;95374.69
[2025-12-09 13:47:09.392] ;3566;95375.14
[2025-12-09 13:47:09.408] ;3582;95375.03
[2025-12-09 13:47:09.425] ;3599;95375.41
[2025-12-09 13:47:09.442] ;3616;95375.88
[2025-12-09 13:47:09.457] ;3633;95376.14
[2025-12-09 13:47:09.474] ;3649;95376.35
[2025-12-09 13:47:09.483] ;3665;95375.94
[2025-12-09 13:47:09.499] ;3683;95376.22
[2025-12-09 13:47:09.523] ;3699;95376.21
[2025-12-09 13:47:09.532] ;3716;95376.52
[2025-12-09 13:47:09.557] ;3732;95376.52
[2025-12-09 13:47:09.573] ;3749;95377.17
[2025-12-09 13:47:09.592] ;3766;95376.44
[2025-12-09 13:47:09.610] ;3782;95376.85
[2025-12-09 13:47:09.622] ;3799;95377.19
[2025-12-09 13:47:09.637] ;3816;95377.35
[2025-12-09 13:47:09.654] ;3832;95377.42
[2025-12-09 13:47:09.670] ;3849;95377.88
[2025-12-09 13:47:09.686] ;3865;95377.83
[2025-12-09 13:47:09.703] ;3883;95377.61
[2025-12-09 13:47:09.723] ;3899;95377.8
[2025-12-09 13:47:09.739] ;3915;95378.02
[2025-12-09 13:47:09.756] ;3932;95377.53
[2025-12-09 13:47:09.768] ;3949;95378.42
[2025-12-09 13:47:09.785] ;3965;95378.36
[2025-12-09 13:47:09.805] ;3982;95378.61
[2025-12-09 13:47:09.818] ;3998;95379.03
[2025-12-09 13:47:09.842] ;4016;95379.19
[2025-12-09 13:47:09.858] ;4032;95378.99
[2025-12-09 13:47:09.875] ;4048;95379.3
[2025-12-09 13:47:09.891] ;4065;95379.25
[2025-12-09 13:47:09.908] ;4082;95379.66
[2025-12-09 13:47:09.924] ;4099;95379.17
[2025-12-09 13:47:09.940] ;4115;95379.78
[2025-12-09 13:47:09.957] ;4131;95379.64
[2025-12-09 13:47:09.994] ;4149;95380.13
[2025-12-09 13:47:10.001] ;4165;95379.88
[2025-12-09 13:47:10.006] ;4182;95379.94
[2025-12-09 13:47:10.023] ;4198;95380.47
[2025-12-09 13:47:10.040] ;4215;95380.63
[2025-12-09 13:47:10.056] ;4232;95380.5
[2025-12-09 13:47:10.072] ;4248;95381.03
[2025-12-09 13:47:10.089] ;4264;95380.8
[2025-12-09 13:47:10.105] ;4282;95381.27
[2025-12-09 13:47:10.117] ;4298;95381.63
[2025-12-09 13:47:10.138] ;4315;95380.97
[2025-12-09 13:47:10.156] ;4331;95381.22
[2025-12-09 13:47:10.172] ;4348;95381.36
[2025-12-09 13:47:10.189] ;4365;95381.33
[2025-12-09 13:47:10.205] ;4381;95381.69
[2025-12-09 13:47:10.222] ;4398;95381.99
[2025-12-09 13:47:10.238] ;4415;95381.91
[2025-12-09 13:47:10.255] ;4431;95382.46
[2025-12-09 13:47:10.272] ;4448;95382.13
[2025-12-09 13:47:10.289] ;4464;95382.14
[2025-12-09 13:47:10.305] ;4482;95382.08
[2025-12-09 13:47:10.322] ;4498;95382.05
[2025-12-09 13:47:10.338] ;4514;95383.19
[2025-12-09 13:47:10.355] ;4531;95383.05
[2025-12-09 13:47:10.371] ;4548;95382.86
[2025-12-09 13:47:10.382] ;4564;95383.08
[2025-12-09 13:47:10.397] ;4581;95383.13
[2025-12-09 13:47:10.422] ;4597;95383.72
[2025-12-09 13:47:10.438] ;4615;95383.69
[2025-12-09 13:47:10.454] ;4631;95383.78
[2025-12-09 13:47:10.471] ;4647;95384.1
[2025-12-09 13:47:10.488] ;4664;95383.88
[2025-12-09 13:47:10.505] ;4681;95383.85
[2025-12-09 13:47:10.522] ;4698;95384.16
[2025-12-09 13:47:10.538] ;4714;95383.91
[2025-12-09 13:47:10.556] ;4730;95384.05
[2025-12-09 13:47:10.571] ;4748;95384.14
[2025-12-09 13:47:10.588] ;4764;95384.35
[2025-12-09 13:47:10.605] ;4781;95385
[2025-12-09 13:47:10.622] ;4797;95384.63
[2025-12-09 13:47:10.638] ;4814;95384.13
[2025-12-09 13:47:10.648] ;4831;95385.02
