;Timestamp;Pressure_data
[2025-12-09 13:56:18.982] ;3732;95832.67
[2025-12-09 13:56:18.999] ;3749;95832.25
[2025-12-09 13:56:19.019] ;3766;95832.94
[2025-12-09 13:56:19.035] ;3782;95832.61
[2025-12-09 13:56:19.052] ;3799;95832.71
[2025-12-09 13:56:19.068] ;3816;95833.13
[2025-12-09 13:56:19.084] ;3832;95833.6
[2025-12-09 13:56:19.101] ;3849;95833.42
[2025-12-09 13:56:19.117] ;3865;95833.42
[2025-12-09 13:56:19.134] ;3883;95833.92
[2025-12-09 13:56:19.150] ;3899;95834.27
[2025-12-09 13:56:19.166] ;3915;95834.03
[2025-12-09 13:56:19.182] ;3932;95833.52
[2025-12-09 13:56:19.199] ;3949;95833.94
[2025-12-09 13:56:19.216] ;3965;95834.66
[2025-12-09 13:56:19.232] ;3982;95834.75
[2025-12-09 13:56:19.259] ;3998;95834.77
[2025-12-09 13:56:19.262] ;4016;95835.05
[2025-12-09 13:56:19.281] ;4032;95835.25
[2025-12-09 13:56:19.301] ;4048;95835.71
[2025-12-09 13:56:19.318] ;4065;95835.64
[2025-12-09 13:56:19.335] ;4082;95835.21
[2025-12-09 13:56:19.351] ;4099;95834.86
[2025-12-09 13:56:19.367] ;4115;95835.91
[2025-12-09 13:56:19.384] ;4131;95836.13
[2025-12-09 13:56:19.400] ;4149;95836.35
[2025-12-09 13:56:19.417] ;4165;95836.27
[2025-12-09 13:56:19.433] ;4182;95836.13
[2025-12-09 13:56:19.450] ;4198;95836.33
[2025-12-09 13:56:19.461] ;4215;95836.64
[2025-12-09 13:56:19.482] ;4232;95836.82
[2025-12-09 13:56:19.498] ;4248;95836.71
[2025-12-09 13:56:19.515] ;4264;95837.32
[2025-12-09 13:56:19.531] ;4282;95837.03
[2025-12-09 13:56:19.548] ;4298;95837.14
[2025-12-09 13:56:19.564] ;4315;95837.17
[2025-12-09 13:56:19.581] ;4331;95837.38
[2025-12-09 13:56:19.601] ;4348;95838.02
[2025-12-09 13:56:19.618] ;4365;95837.92
[2025-12-09 13:56:19.634] ;4381;95838.6
[2025-12-09 13:56:19.649] ;4398;95837.88
[2025-12-09 13:56:19.666] ;4415;95838.66
[2025-12-09 13:56:19.683] ;4431;95839.08
[2025-12-09 13:56:19.699] ;4448;95838.77
[2025-12-09 13:56:19.715] ;4464;95838.85
[2025-12-09 13:56:19.732] ;4482;95838.99
[2025-12-09 13:56:19.749] ;4498;95839.28
[2025-12-09 13:56:19.765] ;4514;95839.82
[2025-12-09 13:56:19.781] ;4531;95840.13
[2025-12-09 13:56:19.797] ;4548;95839.78
[2025-12-09 13:56:19.813] ;4564;95839.96
[2025-12-09 13:56:19.829] ;4581;95839.74
[2025-12-09 13:56:19.846] ;4597;95840.58
[2025-12-09 13:56:19.863] ;4615;95840.49
[2025-12-09 13:56:19.883] ;4631;95840.33
[2025-12-09 13:56:19.900] ;4647;95840.96
[2025-12-09 13:56:19.916] ;4664;95840.49
[2025-12-09 13:56:19.933] ;4681;95840.75
[2025-12-09 13:56:19.948] ;4698;95841.72
[2025-12-09 13:56:19.965] ;4714;95841.61
[2025-12-09 13:56:19.982] ;4730;95840.88
[2025-12-09 13:56:19.998] ;4748;95841.75
[2025-12-09 13:56:20.014] ;4764;95841.64
[2025-12-09 13:56:20.031] ;4781;95841.97
[2025-12-09 13:56:20.047] ;4797;95841.77
[2025-12-09 13:56:20.063] ;4814;95842.55
[2025-12-09 13:56:20.079] ;4831;95842.32
[2025-12-09 13:56:20.096] ;4847;95842.55
[2025-12-09 13:56:20.112] ;4864;95843.14
[2025-12-09 13:56:20.128] ;4881;95842.8
[2025-12-09 13:56:20.145] ;4897;95842.57
[2025-12-09 13:56:20.166] ;4914;95843.47
[2025-12-09 13:56:20.182] ;4930;95843
[2025-12-09 13:56:20.198] ;4947;95843.72
[2025-12-09 13:56:20.216] ;4964;95843.42
[2025-12-09 13:56:20.232] ;4980;95843.08
[2025-12-09 13:56:20.248] ;4997;95843.25
[2025-12-09 13:56:20.265] ;5014;95843.66
[2025-12-09 13:56:20.281] ;5030;95843.97
[2025-12-09 13:56:20.297] ;5047;95844.08
[2025-12-09 13:56:20.314] ;5063;95844
[2025-12-09 13:56:20.330] ;5081;95844.03
[2025-12-09 13:56:20.346] ;5097;95845
[2025-12-09 13:56:20.362] ;5113;95844.63
[2025-12-09 13:56:20.379] ;5130;95844.64
[2025-12-09 13:56:20.395] ;5147;95844.64
[2025-12-09 13:56:20.412] ;5164;95845.6
[2025-12-09 13:56:20.428] ;5180;95844.91
[2025-12-09 13:56:20.445] ;5196;95844.71
[2025-12-09 13:56:20.465] ;5214;95845.27
[2025-12-09 13:56:20.481] ;5230;95845.35
[2025-12-09 13:56:20.497] ;5246;95844.89
[2025-12-09 13:56:20.514] ;5263;95845.8
[2025-12-09 13:56:20.530] ;5280;95845.78
[2025-12-09 13:56:20.547] ;5297;95846.21
[2025-12-09 13:56:20.564] ;5313;95846.41
[2025-12-09 13:56:20.579] ;5329;95846.41
[2025-12-09 13:56:20.596] ;5347;95846.72
[2025-12-09 13:56:20.612] ;5363;95846.32
[2025-12-09 13:56:20.629] ;5380;95846.63
[2025-12-09 13:56:20.644] ;5396;95846.66
[2025-12-09 13:56:20.661] ;5413;95846.38
[2025-12-09 13:56:20.678] ;5430;95847.05
[2025-12-09 13:56:20.694] ;5446;95846.66
[2025-12-09 13:56:20.710] ;5463;95847.41
[2025-12-09 13:56:20.727] ;5480;95847.72
[2025-12-09 13:56:20.747] ;5496;95848.14
[2025-12-09 13:56:20.764] ;5513;95847.94
[2025-12-09 13:56:20.780] ;5529;95848.11
[2025-12-09 13:56:20.796] ;5547;95848.14
[2025-12-09 13:56:20.813] ;5563;95847.67
[2025-12-09 13:56:20.830] ;5579;95848.32
[2025-12-09 13:56:20.845] ;5596;95848.44
[2025-12-09 13:56:20.862] ;5613;95848.82
[2025-12-09 13:56:20.878] ;5629;95848.82
[2025-12-09 13:56:20.895] ;5646;95849.19
[2025-12-09 13:56:20.911] ;5662;95849.32
[2025-12-09 13:56:20.928] ;5680;95849.13
[2025-12-09 13:56:20.944] ;5696;95849.11
[2025-12-09 13:56:20.960] ;5712;95849.21
[2025-12-09 13:56:20.978] ;5729;95849.22
[2025-12-09 13:56:20.994] ;5746;95849.44
[2025-12-09 13:56:21.010] ;5763;95849.88
[2025-12-09 13:56:21.026] ;5779;95850.07
[2025-12-09 13:56:21.047] ;5795;95850.11
[2025-12-09 13:56:21.063] ;5813;95850
[2025-12-09 13:56:21.080] ;5829;95850.05
[2025-12-09 13:56:21.096] ;5846;95850.07
[2025-12-09 13:56:21.112] ;5862;95850.22
[2025-12-09 13:56:21.128] ;5879;95850.78
[2025-12-09 13:56:21.144] ;5896;95851.33
[2025-12-09 13:56:21.161] ;5912;95851.08
[2025-12-09 13:56:21.177] ;5928;95850.74
[2025-12-09 13:56:21.194] ;5946;95851.33
[2025-12-09 13:56:21.210] ;5962;95850.99
[2025-12-09 13:56:21.227] ;5979;95851.41
[2025-12-09 13:56:21.243] ;5995;95851.57
[2025-12-09 13:56:21.259] ;6012;95852.49
[2025-12-09 13:56:21.276] ;6029;95852.32
[2025-12-09 13:56:21.293] ;6045;95851.88
[2025-12-09 13:56:21.308] ;6062;95851.97
[2025-12-09 13:56:21.329] ;6079;95852.11
[2025-12-09 13:56:21.346] ;6095;95852.53
[2025-12-09 13:56:21.362] ;6112;95852.44
[2025-12-09 13:56:21.378] ;6128;95852.72
[2025-12-09 13:56:21.395] ;6146;95852.94
[2025-12-09 13:56:21.411] ;6162;95853.02
[2025-12-09 13:56:21.427] ;6178;95853.02
[2025-12-09 13:56:21.444] ;6195;95853.42
[2025-12-09 13:56:21.460] ;6212;95853.46
[2025-12-09 13:56:21.476] ;6228;95853.21
[2025-12-09 13:56:21.493] ;6245;95853.86
[2025-12-09 13:56:21.509] ;6261;95853.75
[2025-12-09 13:56:21.526] ;6279;95854.08
[2025-12-09 13:56:21.542] ;6295;95854.36
[2025-12-09 13:56:21.558] ;6311;95853.5
[2025-12-09 13:56:21.575] ;6328;95854.25
[2025-12-09 13:56:21.591] ;6345;95854.36
[2025-12-09 13:56:21.612] ;6362;95854.66
[2025-12-09 13:56:21.628] ;6378;95854.21
[2025-12-09 13:56:21.644] ;6394;95854.63
[2025-12-09 13:56:21.661] ;6412;95854.44
[2025-12-09 13:56:21.677] ;6428;95854.78
[2025-12-09 13:56:21.694] ;6445;95855.05
[2025-12-09 13:56:21.710] ;6461;95854.63
[2025-12-09 13:56:21.726] ;6478;95855.46
[2025-12-09 13:56:21.743] ;6495;95855.58
[2025-12-09 13:56:21.759] ;6511;95855.1
[2025-12-09 13:56:21.776] ;6528;95855.91
[2025-12-09 13:56:21.791] ;6545;95855.36
[2025-12-09 13:56:21.808] ;6561;95855.74
[2025-12-09 13:56:21.824] ;6578;95856.11
[2025-12-09 13:56:21.841] ;6594;95856.41
[2025-12-09 13:56:21.858] ;6611;95856.35
[2025-12-09 13:56:21.874] ;6628;95856.19
[2025-12-09 13:56:21.891] ;6644;95856.36
[2025-12-09 13:56:21.911] ;6661;95856.19
[2025-12-09 13:56:21.928] ;6678;95856.82
[2025-12-09 13:56:21.943] ;6694;95856.99
[2025-12-09 13:56:21.960] ;6711;95856.42
[2025-12-09 13:56:21.976] ;6727;95857.11
[2025-12-09 13:56:21.993] ;6745;95856.77
[2025-12-09 13:56:22.009] ;6761;95857.35
[2025-12-09 13:56:22.026] ;6777;95857.02
[2025-12-09 13:56:22.041] ;6794;95857.22
[2025-12-09 13:56:22.058] ;6811;95857.35
[2025-12-09 13:56:22.076] ;6828;95857.6
[2025-12-09 13:56:22.091] ;6844;95857.39
[2025-12-09 13:56:22.107] ;6860;95857.66
[2025-12-09 13:56:22.124] ;6878;95858.17
[2025-12-09 13:56:22.140] ;6894;95857.88
[2025-12-09 13:56:22.156] ;6910;95857.72
[2025-12-09 13:56:22.173] ;6927;95858.57
[2025-12-09 13:56:22.193] ;6944;95858.32
[2025-12-09 13:56:22.209] ;6961;95858.49
[2025-12-09 13:56:22.226] ;6977;95858.88
[2025-12-09 13:56:22.242] ;6993;95858.61
[2025-12-09 13:56:22.259] ;7011;95858.94
[2025-12-09 13:56:22.275] ;7027;95858.99
[2025-12-09 13:56:22.292] ;7044;95859.36
[2025-12-09 13:56:22.308] ;7060;95859.39
[2025-12-09 13:56:22.324] ;7077;95859.52
[2025-12-09 13:56:22.341] ;7094;95859.55
[2025-12-09 13:56:22.357] ;7110;95859.94
[2025-12-09 13:56:22.373] ;7127;95860.1
[2025-12-09 13:56:22.390] ;7144;95859.61
[2025-12-09 13:56:22.406] ;7160;95860.27
[2025-12-09 13:56:22.423] ;7177;95860.25
[2025-12-09 13:56:22.439] ;7193;95860.17
[2025-12-09 13:56:22.456] ;7211;95860.07
[2025-12-09 13:56:22.472] ;7227;95860.66
[2025-12-09 13:56:22.493] ;7243;95860.77
[2025-12-09 13:56:22.508] ;7260;95860.39
[2025-12-09 13:56:22.525] ;7277;95861.32
[2025-12-09 13:56:22.542] ;7293;95861.55
[2025-12-09 13:56:22.558] ;7310;95861
[2025-12-09 13:56:22.575] ;7326;95860.89
[2025-12-09 13:56:22.590] ;7344;95861.41
[2025-12-09 13:56:22.607] ;7360;95861.86
[2025-12-09 13:56:22.624] ;7376;95861.55
[2025-12-09 13:56:22.640] ;7393;95861.6
[2025-12-09 13:56:22.657] ;7410;95861.92
[2025-12-09 13:56:22.672] ;7427;95861.78
[2025-12-09 13:56:22.689] ;7443;95861.88
[2025-12-09 13:56:22.705] ;7459;95861.96
[2025-12-09 13:56:22.722] ;7477;95862.21
[2025-12-09 13:56:22.738] ;7493;95861.92
[2025-12-09 13:56:22.755] ;7510;95862.78
[2025-12-09 13:56:22.775] ;7526;95862.61
[2025-12-09 13:56:22.791] ;7543;95862.49
[2025-12-09 13:56:22.808] ;7560;95862.33
[2025-12-09 13:56:22.824] ;7576;95863.03
[2025-12-09 13:56:22.840] ;7592;95863.57
[2025-12-09 13:56:22.856] ;7610;95862.78
[2025-12-09 13:56:22.873] ;7626;95863.47
[2025-12-09 13:56:22.889] ;7643;95863.82
[2025-12-09 13:56:22.907] ;7659;95864.08
[2025-12-09 13:56:22.922] ;7676;95863.71
[2025-12-09 13:56:22.939] ;7693;95864.02
[2025-12-09 13:56:22.955] ;7709;95864.27
[2025-12-09 13:56:22.972] ;7726;95863.67
[2025-12-09 13:56:22.988] ;7743;95863.53
[2025-12-09 13:56:23.004] ;7759;95864.72
[2025-12-09 13:56:23.021] ;7776;95864.78
[2025-12-09 13:56:23.037] ;7792;95864.22
[2025-12-09 13:56:23.054] ;7810;95864.61
[2025-12-09 13:56:23.074] ;7826;95864.52
[2025-12-09 13:56:23.091] ;7842;95864.57
[2025-12-09 13:56:23.106] ;7859;95864.72
[2025-12-09 13:56:23.123] ;7876;95864.39
[2025-12-09 13:56:23.140] ;7892;95864.78
[2025-12-09 13:56:23.156] ;7909;95864.72
[2025-12-09 13:56:23.172] ;7925;95865.1
[2025-12-09 13:56:23.188] ;7943;95864.89
[2025-12-09 13:56:23.205] ;7959;95865.8
[2025-12-09 13:56:23.221] ;7975;95865.77
[2025-12-09 13:56:23.238] ;7992;95865.86
[2025-12-09 13:56:23.254] ;8009;95865.88
[2025-12-09 13:56:23.271] ;8026;95865.89
[2025-12-09 13:56:23.286] ;8042;95866.1
[2025-12-09 13:56:23.303] ;8058;95866.47
[2025-12-09 13:56:23.320] ;8076;95866.05
[2025-12-09 13:56:23.336] ;8092;95866.55
[2025-12-09 13:56:23.356] ;8109;95866.33
[2025-12-09 13:56:23.372] ;8125;95866.72
[2025-12-09 13:56:23.390] ;8142;95867.08
[2025-12-09 13:56:23.406] ;8159;95866.24
[2025-12-09 13:56:23.422] ;8175;95867.1
[2025-12-09 13:56:23.439] ;8192;95866.97
[2025-12-09 13:56:23.455] ;8209;95867.02
[2025-12-09 13:56:23.471] ;8225;95867.35
[2025-12-09 13:56:23.487] ;8242;95867.25
[2025-12-09 13:56:23.503] ;8258;95867.49
[2025-12-09 13:56:23.520] ;8275;95867.89
[2025-12-09 13:56:23.537] ;8292;95867.72
[2025-12-09 13:56:23.553] ;8308;95867.86
[2025-12-09 13:56:23.570] ;8325;95868.25
[2025-12-09 13:56:23.586] ;8342;95867.82
[2025-12-09 13:56:23.602] ;8358;95868.27
[2025-12-09 13:56:23.619] ;8375;95868.07
[2025-12-09 13:56:23.639] ;8391;95868.53
[2025-12-09 13:56:23.655] ;8409;95868.41
[2025-12-09 13:56:23.672] ;8425;95868.6
[2025-12-09 13:56:23.688] ;8441;95868.91
[2025-12-09 13:56:23.704] ;8458;95868.63
[2025-12-09 13:56:23.721] ;8475;95869.13
[2025-12-09 13:56:23.738] ;8492;95868.66
[2025-12-09 13:56:23.753] ;8508;95868.92
[2025-12-09 13:56:23.770] ;8524;95868.92
[2025-12-09 13:56:23.786] ;8542;95869.36
[2025-12-09 13:56:23.803] ;8558;95869.35
[2025-12-09 13:56:23.819] ;8574;95869.63
[2025-12-09 13:56:23.835] ;8591;95869.6
[2025-12-09 13:56:23.853] ;8608;95870.38
[2025-12-09 13:56:23.868] ;8625;95870.08
[2025-12-09 13:56:23.885] ;8641;95869.86
[2025-12-09 13:56:23.902] ;8657;95870.41
[2025-12-09 13:56:23.918] ;8675;95870.3
[2025-12-09 13:56:23.938] ;8691;95870.47
[2025-12-09 13:56:23.954] ;8708;95870.64
[2025-12-09 13:56:23.970] ;8724;95871.08
[2025-12-09 13:56:23.987] ;8741;95871.41
[2025-12-09 13:56:24.004] ;8758;95872.41
[2025-12-09 13:56:24.020] ;8774;95873.14
[2025-12-09 13:56:24.037] ;8791;95873.02
[2025-12-09 13:56:24.052] ;8808;95873.19
[2025-12-09 13:56:24.069] ;8824;95872.22
[2025-12-09 13:56:24.086] ;8841;95872.6
[2025-12-09 13:56:24.102] ;8857;95872.05
[2025-12-09 13:56:24.118] ;8875;95871.41
[2025-12-09 13:56:24.134] ;8891;95872.16
[2025-12-09 13:56:24.152] ;8907;95871.6
[2025-12-09 13:56:24.168] ;8924;95871.94
[2025-12-09 13:56:24.185] ;8941;95872.33
[2025-12-09 13:56:24.201] ;8957;95872.1
[2025-12-09 13:56:24.220] ;8974;95872.77
[2025-12-09 13:56:24.238] ;8990;95872.83
[2025-12-09 13:56:24.254] ;9008;95872.88
[2025-12-09 13:56:24.271] ;9024;95872.75
[2025-12-09 13:56:24.287] ;9040;95873.19
[2025-12-09 13:56:24.303] ;9057;95872.72
[2025-12-09 13:56:24.319] ;9074;95872.44
[2025-12-09 13:56:24.335] ;9091;95872.33
[2025-12-09 13:56:24.351] ;9107;95872.64
[2025-12-09 13:56:24.368] ;9123;95872.39
[2025-12-09 13:56:24.385] ;9141;95872.39
[2025-12-09 13:56:24.401] ;9157;95872.89
[2025-12-09 13:56:24.417] ;9174;95872.52
[2025-12-09 13:56:24.434] ;9190;95872.72
[2025-12-09 13:56:24.450] ;9207;95872.13
[2025-12-09 13:56:24.467] ;9224;95873.78
[2025-12-09 13:56:24.483] ;9240;95873.5
[2025-12-09 13:56:24.499] ;9256;95874.16
[2025-12-09 13:56:24.520] ;9274;95873.89
[2025-12-09 13:56:24.536] ;9290;95874.57
[2025-12-09 13:56:24.552] ;9307;95874.6
[2025-12-09 13:56:24.569] ;9323;95875.3
[2025-12-09 13:56:24.585] ;9340;95875.63
[2025-12-09 13:56:24.601] ;9357;95874.36
[2025-12-09 13:56:24.618] ;9373;95873.28
[2025-12-09 13:56:24.634] ;9390;95872.07
[2025-12-09 13:56:24.651] ;9407;95871.97
[2025-12-09 13:56:24.667] ;9423;95872.64
[2025-12-09 13:56:24.683] ;9440;95873.08
[2025-12-09 13:56:24.700] ;9456;95873.07
[2025-12-09 13:56:24.716] ;9474;95872.69
[2025-12-09 13:56:24.733] ;9490;95873.3
[2025-12-09 13:56:24.749] ;9506;95872.5
[2025-12-09 13:56:24.766] ;9523;95872.5
[2025-12-09 13:56:24.783] ;9540;95872.16
[2025-12-09 13:56:24.802] ;9556;95871.07
[2025-12-09 13:56:24.819] ;9573;95870.97
[2025-12-09 13:56:24.835] ;9589;95870.33
[2025-12-09 13:56:24.852] ;9607;95869.24
[2025-12-09 13:56:24.869] ;9623;95868.61
[2025-12-09 13:56:24.885] ;9639;95868.44
[2025-12-09 13:56:24.901] ;9656;95868.3
[2025-12-09 13:56:24.918] ;9673;95867.08
[2025-12-09 13:56:24.933] ;9690;95862.46
[2025-12-09 13:56:24.950] ;9706;95855.41
[2025-12-09 13:56:24.966] ;9722;95852.03
[2025-12-09 13:56:24.983] ;9740;95845.86
[2025-12-09 13:56:25.000] ;9756;95842.46
[2025-12-09 13:56:25.015] ;9773;95839.8
[2025-12-09 13:56:25.032] ;9789;95834.8
[2025-12-09 13:56:25.049] ;9806;95826.86
[2025-12-09 13:56:25.065] ;9823;95821.11
[2025-12-09 13:56:25.082] ;9839;95808.16
[2025-12-09 13:56:25.102] ;9856;95798.22
[2025-12-09 13:56:25.118] ;9873;95788.82
[2025-12-09 13:56:25.134] ;9889;95776.1
[2025-12-09 13:56:25.150] ;9906;95766.36
